Wall time,Step,Value
1725463076.2969701,3292,625.7237548828125
1725463164.7398465,3319,976.6007080078125
1725463171.3548777,3321,1001.5582275390625
1725463184.8112853,3325,1175.5167236328125
1725463204.316927,3331,732.3251342773438
1725463211.265287,3333,1470.6998291015625
1725463214.4963987,3334,1470.90478515625
1725463234.3522086,3340,1471.4580078125
1725463244.2398705,3343,1456.570556640625
1725463308.4805005,3362,481.1182861328125
1725463328.809634,3368,1465.1402587890625
1725463332.060238,3369,1469.7200927734375
1725463338.891168,3371,901.2400512695312
1725463354.652604,3376,866.28662109375
1725463388.401395,3386,1474.7869873046875
1725463391.5709167,3387,1087.0499267578125
1725463424.4766116,3397,921.5648193359375
1725463430.609781,3399,844.7935791015625
1725463444.1968699,3403,1352.1168212890625
1725463450.7169917,3405,1468.62255859375
1725463470.8726687,3411,1234.3516845703125
1725463484.8853436,3415,1301.8095703125
1725463504.8810327,3421,1298.9234619140625
1725463517.449854,3425,1453.9775390625
1725463530.7572684,3429,1473.532470703125
1725463543.9018235,3433,1465.85205078125
1725463560.186159,3438,1452.2127685546875
1725463563.6305807,3439,1452.7901611328125
1725463566.9695826,3440,1463.138671875
1725463603.9818504,3451,818.922119140625
1725463610.4135656,3453,1481.6402587890625
1725463613.7619083,3454,1485.5428466796875
1725463640.5696115,3462,870.8256225585938
1725463670.525515,3471,1455.356201171875
1725463744.5307724,3493,1454.78125
1725463755.0416718,3495,1447.657958984375
1725463799.0317912,3503,1177.8665771484375
1725463819.8529887,3507,1463.3948974609375
1725463855.416019,3510,1448.85888671875
1725463874.4977005,3513,1453.4613037109375
1725463963.3448806,3543,1241.36328125
1725463989.5280302,3551,941.2188110351562
1725464068.8170643,3569,1456.7135009765625
1725464088.2170525,3574,1447.5533447265625
1725464151.497898,3593,1453.357666015625
1725464164.8978071,3597,1506.265625
1725464179.7623606,3602,1463.989990234375
1725464194.7084846,3607,1455.4898681640625
1725464204.2224872,3610,1111.913330078125
1725464210.4073734,3612,1415.0872802734375
1725464239.994716,3622,1155.1162109375
1725464276.1710172,3633,1591.566162109375
1725464282.5584362,3635,1445.0657958984375
1725464285.5199974,3636,1420.7120361328125
1725464339.2931368,3652,1464.27685546875
1725464351.725583,3656,1467.3336181640625
1725464360.512633,3659,1451.85546875
1725464366.556693,3661,1461.300537109375
1725464408.7712822,3674,1442.226318359375
1725464435.7750537,3682,707.3959350585938
1725464457.6364982,3689,1474.940673828125
1725464578.1503549,3721,851.9590454101562
1725464634.5608943,3735,1432.2042236328125
1725464667.4290752,3744,889.2350463867188
1725464712.0664656,3758,1426.6383056640625
1725464788.5302823,3782,1451.3455810546875
1725464791.400261,3783,1426.4571533203125
1725464800.9056957,3786,1436.128173828125
1725464809.7780979,3789,1449.1009521484375
1725464839.4751139,3799,1459.23046875
1725464868.916151,3808,1462.3477783203125
1725464874.7236586,3810,1426.2833251953125
1725464898.8305287,3818,1402.9090576171875
1725464908.4886892,3821,1445.514892578125
1725464926.1078348,3827,955.4411010742188
1725464931.7444468,3829,742.4913940429688
1725464943.5705595,3833,679.562744140625
1725464946.4311092,3834,887.3330078125
1725465041.503635,3862,1419.369873046875
1725465065.6602988,3869,1426.85107421875
1725465101.3448381,3878,1432.854736328125
1725465110.9827802,3881,600.7660522460938
1725465121.7910116,3884,1411.8116455078125
1725465167.473153,3897,1406.526611328125
1725465191.6640034,3904,1440.3143310546875
1725465260.9156187,3920,1442.302490234375
1725465425.0660548,3961,517.332763671875
1725465510.5568235,3983,507.00543212890625
1725465548.7509084,3995,466.4097595214844
1725465570.0417216,4002,1464.0076904296875
1725465617.085001,4018,749.2647705078125
1725465620.007907,4019,1479.0968017578125
1725465632.1036491,4023,1462.73193359375
1725465638.4311972,4025,1441.3125
1725465652.7452965,4030,1436.7406005859375
1725465680.2951937,4039,733.2031860351562
1725465683.1004663,4040,1091.7906494140625
1725465686.2003193,4041,1435.4229736328125
1725465698.6841278,4045,1433.5084228515625
1725465701.7816474,4046,1415.0498046875
1725465722.1422234,4053,799.647216796875
1725465731.1942985,4056,1425.9005126953125
1725465755.3750093,4064,1438.9527587890625
1725465758.3620245,4065,1424.876708984375
1725465790.9755602,4076,1399.1085205078125
1725465796.8192077,4078,1402.2530517578125
1725465829.6820412,4087,1415.7020263671875
1725465843.3347461,4089,1555.696044921875
1725465924.9743536,4111,606.2247924804688
1725465935.4193127,4115,1411.728759765625
1725465951.3282192,4121,1089.16650390625
1725465982.0587952,4130,1407.3055419921875
1725466023.0338342,4144,1574.9903564453125
1725466040.6195958,4150,1404.430908203125
1725466047.654033,4152,1394.7255859375
1725466058.1046267,4155,1401.501220703125
1725466084.0563526,4164,1390.6143798828125
1725466087.087014,4165,1400.9124755859375
1725466109.853649,4173,664.9161376953125
1725466193.5254986,4203,1333.7847900390625
1725466198.7431824,4205,1464.7845458984375
1725466227.2877588,4216,100.14034271240234
1725466234.5244005,4219,131.53756713867188
1725466250.3657057,4225,626.849365234375
1725466272.1938255,4233,871.8121337890625
1725466282.3850708,4237,519.3336791992188
1725466301.418527,4244,1227.4395751953125
1725466314.0257914,4249,1406.3907470703125
1725466319.713058,4251,1405.4814453125
1725466378.6416047,4273,1421.1905517578125
1725466402.3247662,4282,1399.485595703125
1725466404.808615,4283,372.8856201171875
1725466409.9366794,4285,635.77880859375
1725466436.9192958,4295,1400.130126953125
1725466471.8600206,4308,1180.7816162109375
1725466482.6228254,4312,1462.9581298828125
1725466500.6983078,4319,1457.31298828125
1725466505.8977845,4321,723.459716796875
1725466532.1091602,4331,1427.9066162109375
1725466676.9438097,4366,1399.8280029296875
1725466712.0534964,4376,1551.083740234375
1725466734.0088136,4382,1150.0330810546875
1725466751.4351838,4387,1405.63037109375
1725466762.5165043,4390,1563.0513916015625
1725466765.9770877,4391,595.8020629882812
1725466780.1757698,4395,859.5861206054688
1725466811.8244452,4404,1400.4425048828125
1725466861.9875946,4418,1209.8055419921875
1725466865.3708477,4419,1411.7958984375
1725466943.444141,4446,1137.8118896484375
1725466958.2160337,4451,1127.5924072265625
1725466965.3940532,4453,1291.4276123046875
1725466984.7894864,4460,1152.78955078125
1725467018.8414133,4471,700.72998046875
1725467079.176834,4492,1446.6171875
1725467085.4841156,4494,1419.09814453125
1725467105.5556,4501,1572.1864013671875
1725467113.9206545,4504,1203.044189453125
1725467128.0715873,4509,1406.8201904296875
1725467149.1582072,4516,1294.12646484375
1725467215.0424163,4538,1401.69091796875
1725467218.5236762,4539,1375.42529296875
1725467241.0039406,4546,1411.20654296875
1725467247.266757,4548,756.9715576171875
1725467250.165084,4549,503.1620178222656
1725467307.611737,4559,1409.7637939453125
1725467350.5683663,4570,1089.02001953125
1725467369.9940658,4575,1402.525390625
1725467373.7783968,4576,891.9778442382812
1725467387.6425157,4580,627.62158203125
1725467425.3815577,4589,1425.2254638671875
1725467438.0587811,4591,1207.9871826171875
1725467442.6360195,4592,1408.4521484375
1725467446.5069954,4593,704.8080444335938
1725467450.3919911,4594,890.0946655273438
1725467497.7247,4605,659.2190551757812
1725467524.962768,4614,1401.9671630859375
1725467537.875078,4618,1460.5281982421875
1725467651.5509899,4652,965.385498046875
1725467671.8150568,4659,599.0839233398438
1725467679.5432324,4661,1526.6263427734375
1725467685.5637395,4663,1377.962890625
1725467726.8781757,4677,1371.611328125
1725467735.5459666,4680,1393.56396484375
1725467744.770543,4683,1391.0325927734375
1725467750.5330875,4685,1400.25927734375
1725467841.5966117,4715,710.8340454101562
1725467850.499837,4718,1403.81396484375
1725467889.911365,4731,832.7343139648438
1725467895.8250546,4733,1404.901611328125
1725467934.254007,4746,1303.06689453125
1725467954.416825,4753,1378.040283203125
1725467985.9008904,4764,1388.82568359375
1725468017.7272143,4775,1371.109619140625
1725468020.6323433,4776,1360.408447265625
1725468023.5784373,4777,1327.9774169921875
1725468035.4279475,4781,1349.41552734375
1725468038.3713093,4782,1360.8533935546875
1725468047.0962217,4785,1380.554931640625
1725468088.1532874,4798,1093.6416015625
1725468114.4378924,4807,528.3629150390625
1725468140.0829625,4816,761.9832763671875
1725468151.6602223,4820,908.1870727539062
1725468160.144357,4823,788.0180053710938
1725468168.6344311,4826,1330.6744384765625
1725468180.9587278,4830,651.6407470703125
1725468222.4374268,4844,1235.3594970703125
1725468231.215025,4847,1361.8486328125
1725468234.0796628,4848,722.6881103515625
1725468280.394633,4863,1182.5166015625
1725468289.1107743,4866,1312.5079345703125
1725468344.0870464,4884,1399.2991943359375
1725468352.9504218,4887,1349.1029052734375
