Wall time,Step,Value
1725454155.5188882,832,2.608461618423462
1725454176.1563697,840,2.319457769393921
1725454197.0182326,843,2.629401683807373
1725454233.214586,857,2.6011617183685303
1725454247.2476552,862,2.688579797744751
1725454258.056901,866,2.3477673530578613
1725454271.4106,871,2.600935935974121
1725454309.9415548,886,2.364823341369629
1725454337.9752257,897,2.301379680633545
1725454348.149764,901,2.6385436058044434
1725454424.4321868,930,2.630664348602295
1725454429.5397341,932,2.347156524658203
1725454455.2896006,942,2.2389426231384277
1725454472.914921,949,2.706798553466797
1725454511.157182,963,2.432823657989502
1725454562.0365083,982,2.3863472938537598
1725454593.2129726,994,2.8860185146331787
1725454605.9855459,999,2.441699504852295
1725454613.6111503,1002,2.1368582248687744
1725454618.7047532,1004,2.671457290649414
1725454653.1282969,1015,2.6121668815612793
1725454684.6643302,1022,2.637768507003784
1725454696.1530836,1026,2.6569082736968994
1725454706.6868968,1028,2.3223323822021484
1725454733.2458315,1037,2.353633403778076
1725454787.5075252,1056,2.3835036754608154
1725454827.1158454,1070,2.377171516418457
1725454830.0513246,1071,2.3575873374938965
1725454835.8833547,1073,2.5296342372894287
1725454847.6959414,1077,2.7056632041931152
1725454873.3897908,1086,2.6888716220855713
1725454908.1278217,1098,2.7711892127990723
1725454919.0542452,1102,2.67930269241333
1725454926.3777027,1104,2.4036529064178467
1725454934.9388123,1107,2.377035617828369
1725454941.2738845,1109,2.2902028560638428
1725454947.092563,1111,2.3222737312316895
1725454975.062595,1121,2.650857448577881
1725454987.2195516,1125,2.3839197158813477
1725455007.1609974,1132,2.540020227432251
1725455012.4863186,1134,2.7214488983154297
1725455026.8214555,1139,2.451741933822632
1725455046.2706468,1146,2.707624673843384
1725455060.5631723,1151,2.283540725708008
1725455063.7333574,1152,2.3121235370635986
1725455099.2691796,1164,2.303372859954834
1725455127.0575616,1174,2.5237064361572266
1725455132.4845598,1176,2.4941344261169434
1725455135.664213,1177,2.614323377609253
1725455155.699688,1184,2.6625633239746094
1725455169.8065665,1189,2.3632583618164062
1725455180.9216254,1193,2.2809970378875732
1725455183.7114615,1194,2.796022415161133
1725455216.1234071,1206,2.4970314502716064
1725455239.080482,1214,2.834961175918579
1725455250.166839,1218,2.669403314590454
1725455270.7876306,1225,2.8015716075897217
1725455323.7813253,1244,2.278226613998413
1725455329.3585794,1246,2.2669615745544434
1725455345.2105002,1251,2.3969829082489014
1725455348.0576763,1252,2.2352852821350098
1725455353.969052,1254,2.334402084350586
1725455363.3396897,1257,2.6078968048095703
1725455375.0231667,1261,2.742861270904541
1725455392.9097083,1267,2.532473564147949
1725455405.6480424,1271,2.2938461303710938
1725455419.8498662,1276,2.3327090740203857
1725455436.912833,1282,2.7778868675231934
1725455446.4888427,1285,2.7560372352600098
1725455460.396416,1290,2.4175407886505127
1725455482.9744017,1298,2.5907680988311768
1725455494.2825384,1302,2.6862592697143555
1725455505.3835564,1306,2.780992031097412
1725455531.6030045,1315,2.809553861618042
1725455550.9934013,1322,2.8849024772644043
1725455559.6024208,1325,2.752312421798706
1725455562.3652446,1326,2.6184232234954834
1725455587.5715098,1335,2.6325111389160156
1725455615.7003264,1345,2.2415130138397217
1725455674.8318915,1360,2.588608503341675
1725455695.9865108,1364,2.444901943206787
1725455749.7095351,1375,2.6160106658935547
1725455754.2152836,1376,2.6538796424865723
1725455773.361363,1380,2.688615322113037
1725455836.3507915,1393,2.9241580963134766
1725455953.5288534,1417,2.0623910427093506
1725456054.4763343,1438,2.6354477405548096
1725456057.0935564,1439,2.5636708736419678
1725456107.3013537,1457,2.1250734329223633
1725456110.217625,1458,2.132190704345703
1725456118.903435,1461,2.556124687194824
1725456161.8986382,1474,2.858643054962158
1725456171.2520757,1476,2.5456480979919434
1725456232.073726,1487,2.1938765048980713
1725456243.6398842,1490,2.5261411666870117
1725456259.290581,1494,2.5487685203552246
1725456293.2484813,1502,2.579671859741211
1725456321.4256787,1509,2.4806690216064453
1725456325.0048738,1510,2.509291410446167
1725456337.0565457,1513,2.6084063053131104
1725456349.1959722,1516,2.445680618286133
1725456397.3712983,1528,2.3845109939575195
1725456421.5796928,1534,2.1235179901123047
1725456437.411205,1538,2.706803321838379
1725456479.7004623,1548,2.6087229251861572
1725456492.0874603,1551,2.387582302093506
1725456546.5512826,1565,2.594717502593994
1725456555.1011345,1568,2.1695594787597656
1725456568.9024835,1573,2.715681791305542
1725456577.1795492,1576,2.1444387435913086
1725456602.3513353,1585,2.120060682296753
1725456632.6426985,1596,2.573107957839966
1725456646.9138734,1601,2.4645161628723145
1725456652.2492394,1603,1.8420854806900024
1725456719.857632,1627,2.5945162773132324
1725456742.8226073,1635,2.0916733741760254
1725456748.4002597,1637,2.011765956878662
1725456773.8347588,1646,2.4203476905822754
1725456776.3873427,1647,1.9801208972930908
1725456794.9995925,1654,2.121257781982422
1725456816.6648166,1662,2.216431140899658
1725456827.2628617,1666,2.3335304260253906
1725456840.151621,1670,2.4370813369750977
1725456859.233182,1677,2.536750078201294
1725456864.6669557,1679,2.4849724769592285
1725456881.630537,1685,2.5441367626190186
1725456911.807521,1694,2.5867667198181152
1725456941.0856495,1702,2.4342398643493652
1725456948.4925733,1704,2.669419765472412
1725456959.7752337,1707,2.485189199447632
1725456974.5729666,1710,2.177870512008667
1725456979.3734095,1711,2.175034523010254
1725457008.411575,1718,1.159162998199463
1725457028.3767314,1723,1.1485319137573242
1725457058.360314,1730,2.573739528656006
1725457096.5679972,1739,2.4540631771087646
1725457119.603748,1745,2.4595277309417725
1725457156.1864374,1754,2.5586695671081543
1725457201.2849607,1765,2.492023229598999
1725457241.7437596,1775,2.5137884616851807
1725457249.5631065,1777,2.17573618888855
1725457280.4829543,1784,2.526386260986328
1725457301.4409313,1789,2.7328877449035645
1725457313.1059783,1792,2.591244697570801
1725457346.4762275,1800,2.377232313156128
1725457423.6483579,1819,2.544701337814331
1725457468.5332458,1830,2.101616144180298
1725457536.9941525,1847,1.1585084199905396
1725457551.9290965,1851,2.515601634979248
1725457590.064703,1860,2.057600259780884
1725457610.4172215,1865,2.533255100250244
1725457614.8730154,1866,2.528266668319702
1725457618.8725865,1867,2.479982614517212
1725457704.7106302,1888,2.4558451175689697
1725457749.0948517,1899,2.1893227100372314
1725457762.2299416,1902,2.1497039794921875
1725457786.87211,1908,2.092210531234741
1725457790.6979196,1909,2.0670366287231445
1725457828.2581449,1918,2.194575786590576
1725457851.6350813,1924,2.436864137649536
1725457856.3075063,1925,2.265627861022949
1725457899.8964534,1936,2.1714632511138916
1725457915.5106728,1940,2.21858811378479
1725457936.1589375,1945,2.4936811923980713
1725457943.9707332,1947,2.5066182613372803
1725457983.7459238,1956,2.5401153564453125
1725458000.8768353,1960,2.5249593257904053
1725458004.8680592,1961,2.561753273010254
1725458012.235175,1963,2.486053228378296
1725458016.6374993,1964,2.215146064758301
1725458025.7534964,1966,2.0599803924560547
1725458072.1499705,1977,2.075512647628784
1725458080.1584246,1979,2.6676394939422607
1725458113.368344,1987,2.1719319820404053
1725458116.9189813,1988,2.5631532669067383
1725458127.8997266,1991,2.652153491973877
1725458269.3435688,2026,2.3927628993988037
1725458355.2811654,2047,2.4164068698883057
1725458387.9939044,2055,2.248410224914551
1725458447.9164386,2070,2.310802936553955
1725458484.90426,2079,2.441418170928955
1725458526.2234926,2089,2.1021218299865723
1725458560.467461,2097,2.0663466453552246
1725458572.2157798,2100,2.220128297805786
1725458585.4018993,2103,2.1347711086273193
1725458617.0111535,2109,2.1320621967315674
1725458644.9001007,2114,2.23329758644104
1725458657.1412401,2115,2.4903929233551025
1725458687.4330404,2119,2.455230236053467
1725458690.4416206,2120,2.15104341506958
1725458721.9827225,2127,2.3826611042022705
1725458762.4722867,2139,2.812811851501465
1725458882.9215217,2159,2.4180502891540527
1725458913.9823623,2169,2.1952455043792725
1725458986.3908467,2187,2.3662807941436768
1725459006.2260616,2194,2.176474094390869
1725459051.983198,2209,2.3146822452545166
1725459065.8119638,2211,2.055856466293335
1725459083.5645835,2215,2.030970811843872
1725459129.022401,2225,2.5742108821868896
1725459177.6024587,2236,2.444192409515381
1725459189.493202,2239,2.6028096675872803
1725459208.64384,2244,2.473914861679077
1725459259.7401423,2257,1.9795159101486206
1725459355.1471784,2281,2.400251865386963
1725459454.9437711,2305,2.1136343479156494
1725459499.406689,2316,2.0070862770080566
1725459511.2896466,2319,1.9782721996307373
1725459531.7616453,2324,2.456080436706543
1725459564.1013954,2332,2.469592809677124
1725459606.202591,2342,2.421466112136841
1725459647.9633749,2352,2.536787509918213
1725459674.8735616,2359,2.4688196182250977
1725459795.6732984,2389,2.3078839778900146
1725459810.5034719,2393,2.003387451171875
1725459813.9795513,2394,2.3754959106445312
1725459829.661308,2398,2.3937737941741943
1725459965.9614875,2431,2.037637710571289
1725459981.3673277,2435,1.9910166263580322
1725459985.070775,2436,2.507086992263794
1725460006.2766917,2441,2.488440990447998
1725460058.8045807,2454,2.169010639190674
1725460092.0121336,2462,2.537227153778076
1725460104.0059345,2465,1.8274545669555664
1725460188.1407847,2485,1.8872265815734863
1725460217.8830905,2493,2.33986759185791
1725460237.9010186,2498,2.0162036418914795
1725460245.3431027,2500,2.3583362102508545
1725460258.4239285,2503,1.989753007888794
1725460266.7225585,2505,2.4204976558685303
1725460270.4785068,2506,2.4375946521759033
1725460312.8324113,2517,2.00137996673584
1725460320.8452637,2519,1.988923192024231
1725460328.8586438,2521,2.0325734615325928
1725460336.82814,2523,2.393747568130493
1725460360.4051278,2528,2.265155553817749
1725460368.7968569,2530,2.2954883575439453
1725460398.1648655,2538,2.694042682647705
1725460491.2172627,2565,1.9767372608184814
1725460494.8864129,2566,1.9370042085647583
1725460530.8564703,2577,2.3231425285339355
1725460533.936815,2578,2.3867204189300537
1725460568.691374,2588,1.7392092943191528
1725460582.059653,2592,1.7828599214553833
1725460605.998959,2599,1.8943378925323486
1725460645.7196329,2606,2.3243322372436523
1725460699.636953,2619,1.7780393362045288
1725460726.3020217,2627,1.776207685470581
1725460730.7710907,2628,1.8964542150497437
1725460761.8809087,2635,1.834359049797058
1725460773.9214666,2638,1.8395947217941284
1725460778.6185043,2639,1.8590327501296997
1725460782.9743786,2640,1.8018958568572998
1725460795.4375346,2643,1.8884036540985107
1725460877.4556592,2662,1.8881174325942993
1725460913.0896058,2670,1.8749847412109375
1725460917.1929173,2671,1.9606918096542358
1725460929.8410277,2674,2.104884624481201
1725460959.5940175,2681,2.117067813873291
1725460972.6312578,2684,1.8996471166610718
1725460980.6045575,2686,2.319443464279175
1725460992.8908377,2689,2.494288206100464
1725461008.4183068,2693,2.3317744731903076
1725461045.2367632,2702,1.9217880964279175
1725461069.1690714,2708,1.9371209144592285
1725461089.46604,2713,2.4140231609344482
1725461106.0672965,2717,2.2355270385742188
1725461155.9898176,2729,1.8905385732650757
1725461159.6769972,2730,1.8315083980560303
1725461177.0075765,2734,1.9587695598602295
1725461197.635644,2739,2.3335421085357666
1725461202.0998318,2740,1.7940270900726318
1725461206.690081,2741,2.359673023223877
1725461218.8274772,2744,1.857620358467102
1725461256.3544626,2753,1.7610268592834473
1725461259.7117493,2754,1.829054594039917
1725461263.0893893,2755,1.8897074460983276
1725461279.9155982,2760,1.999174952507019
1725461297.563974,2765,2.1807146072387695
1725461307.6260793,2768,1.9346516132354736
1725461324.7768972,2773,1.8482542037963867
1725461331.3476028,2775,2.299269676208496
1725461341.677803,2778,2.292332649230957
1725461365.3555236,2785,2.171041250228882
1725461406.3637466,2797,2.5057570934295654
1725461457.0628521,2812,2.3105719089508057
1725461499.3905005,2824,2.255946159362793
1725461532.7036636,2834,1.9824081659317017
1725461546.0303679,2838,2.0082967281341553
1725461567.2330754,2844,2.4078049659729004
1725461591.3690631,2851,1.8868695497512817
1725461595.2007158,2852,1.8938661813735962
1725461625.76414,2861,1.876704454421997
1725461629.1805568,2862,1.8714237213134766
1725461694.1821313,2881,1.9041882753372192
1725461697.7150831,2882,2.188159465789795
1725461728.0968263,2891,1.925053596496582
1725461734.9570472,2893,1.9101401567459106
1725461820.8321035,2918,1.5393030643463135
1725461831.3111258,2921,1.9507098197937012
1725461841.2491827,2924,1.8963078260421753
1725461861.6369445,2930,2.2421298027038574
1725461875.0784302,2934,1.944790005683899
1725461936.3320947,2952,1.8836731910705566
1725461946.4117105,2955,1.8801652193069458
1725461969.7838366,2962,1.910478949546814
1725461979.8989117,2965,1.9427449703216553
1725461986.2430506,2967,1.9168907403945923
1725462006.338495,2973,1.9050437211990356
1725462050.2495773,2986,1.9563744068145752
1725462085.0075862,2996,1.9359753131866455
1725462095.0482006,2999,1.931679368019104
1725462105.152007,3002,2.1797192096710205
1725462131.9632833,3010,2.2445833683013916
1725462162.8491921,3019,1.941087007522583
1725462214.8842962,3034,2.2537333965301514
1725462258.0202477,3047,1.93190598487854
1725462378.9513535,3083,1.9873111248016357
1725462382.185724,3084,1.9860994815826416
1725462402.7159653,3090,1.965665578842163
1725462422.703402,3096,1.979410171508789
1725462446.705718,3103,1.9503203630447388
1725462449.9837992,3104,1.9646823406219482
1725462453.3679166,3105,1.9294692277908325
1725462459.9075406,3107,2.011749744415283
1725462473.2220585,3111,1.177727460861206
1725462487.1354003,3115,1.9405473470687866
1725462500.3677182,3119,1.1948591470718384
1725462503.6850715,3120,1.9439748525619507
1725462507.2096355,3121,1.896397352218628
1725462524.0784032,3126,1.9313021898269653
1725462530.6797836,3128,1.9592983722686768
1725462564.6221547,3138,1.9307197332382202
1725462587.450508,3145,1.090697169303894
1725462681.9428992,3173,1.517759919166565
1725462698.3036094,3178,1.823453664779663
1725462728.3069878,3187,1.9560014009475708
1725462738.388341,3190,1.953387975692749
1725462745.0537255,3192,1.9389995336532593
1725462768.3236263,3199,1.9235923290252686
1725462784.9368312,3204,2.4101109504699707
1725462811.4779646,3212,1.9547444581985474
1725462824.735035,3216,1.894171953201294
1725462828.0501618,3217,2.0926332473754883
1725462837.8372386,3220,1.995619297027588
1725462844.4804661,3222,1.2413413524627686
1725462867.3660414,3229,1.504757046699524
1725462907.3297966,3241,1.9251352548599243
1725462913.9590912,3243,1.9384407997131348
1725462987.5751445,3265,1.9667978286743164
1725462997.3654768,3268,2.1276633739471436
1725463095.9188743,3298,1.9353305101394653
1725463122.1072161,3306,1.9344406127929688
1725463234.3523462,3340,1.944698691368103
1725463251.443567,3345,1.9646360874176025
1725463288.3480177,3356,1.9309483766555786
1725463318.9963963,3365,1.935153841972351
1725463341.9680624,3372,2.409339427947998
1725463348.262715,3374,2.1660523414611816
1725463357.90755,3377,1.9607672691345215
1725463364.4934633,3379,2.1455509662628174
1725463381.6070688,3384,1.946703553199768
1725463385.1191545,3385,1.5558357238769531
1725463411.3558807,3393,1.9249647855758667
1725463414.6950352,3394,1.933332085609436
1725463447.4268022,3404,1.9320299625396729
1725463460.642569,3408,1.886810064315796
1725463494.6231961,3418,1.9421699047088623
1725463507.930039,3422,2.0214309692382812
1725463520.7351236,3426,1.9369200468063354
1725463547.0307155,3434,2.1846210956573486
1725463563.6307397,3439,1.9072599411010742
1725463613.7621229,3454,1.9727429151535034
1725463616.9553685,3455,2.0223307609558105
1725463637.4309027,3461,2.079383373260498
1725463660.1155097,3468,2.3077244758605957
1725463706.4422655,3482,1.9988754987716675
1725463709.9146976,3483,1.9130479097366333
1725463713.251341,3484,2.1261277198791504
1725463716.544252,3485,1.9137938022613525
1725463737.8139317,3491,1.9162977933883667
1725463744.5309172,3493,1.9112629890441895
1725463778.9864268,3500,1.9288486242294312
1725463799.0319643,3503,2.0850865840911865
1725463877.5134706,3514,2.1967036724090576
1725463912.376392,3526,1.9175825119018555
1725463940.1579227,3535,1.918635606765747
1725463957.6839929,3541,1.9134628772735596
1725463966.1843417,3544,1.8929859399795532
1725463983.5775735,3550,2.1208982467651367
1725464013.0630245,3558,1.9439358711242676
1725464054.0348346,3566,1.9036608934402466
1725464068.8172321,3569,1.915067195892334
1725464091.0649989,3575,2.3431665897369385
1725464094.1842453,3576,1.8636435270309448
1725464125.3810298,3584,1.8688833713531494
1725464133.927071,3587,1.8907474279403687
1725464136.9037,3588,1.8829331398010254
1725464173.6567318,3600,2.12227201461792
1725464213.3348463,3613,1.8345741033554077
1725464215.981777,3614,2.130053997039795
1725464219.4771378,3615,1.8197062015533447
1725464222.5394244,3616,1.777588129043579
1725464267.0531693,3630,1.8904942274093628
1725464345.8799326,3654,1.847067952156067
1725464354.6371236,3657,1.943744421005249
1725464360.5128214,3659,1.905316710472107
1725464366.556826,3661,1.9242271184921265
1725464376.1858027,3664,1.9015753269195557
1725464389.3740063,3668,1.5136144161224365
1725464399.0387313,3671,2.0165786743164062
1725464402.5619876,3672,2.274240732192993
1725464461.4165049,3690,1.4219449758529663
1725464492.5602267,3700,1.8439445495605469
1725464531.4368868,3712,1.9249626398086548
1725464547.749952,3717,1.9991151094436646
1725464552.3689537,3718,1.9393385648727417
1725464578.1507666,3721,1.9911179542541504
1725464624.194974,3732,2.3112409114837646
1725464627.4501815,3733,1.9822393655776978
1725464670.6625743,3745,1.495267391204834
1725464673.7823188,3746,1.959072470664978
1725464681.0970178,3748,2.0734400749206543
1725464684.6052344,3749,2.18184494972229
1725464694.4403443,3752,2.1735894680023193
1725464697.2477698,3753,2.086482524871826
1725464700.2118762,3754,1.8891794681549072
1725464720.925424,3761,2.005504846572876
1725464726.861943,3763,2.0716054439544678
1725464782.4700584,3780,1.9219086170196533
1725464788.530424,3782,1.9044281244277954
1725464791.4004004,3783,1.854651689529419
1725464803.904889,3787,1.8969768285751343
1725464812.721593,3790,1.6542855501174927
1725464865.72626,3807,1.9071367979049683
1725464883.5983958,3813,1.901007056236267
1725464914.2990823,3823,1.959270715713501
1725464966.5288882,3839,1.8613309860229492
1725464996.2345624,3848,1.809207797050476
1725465002.6219497,3850,1.8431676626205444
1725465009.1291802,3852,1.836448311805725
1725465025.1313016,3857,1.8525562286376953
1725465034.5925245,3860,1.9024088382720947
1725465065.6604931,3869,1.8554247617721558
1725465079.0889454,3872,1.8201602697372437
1725465185.2086356,3902,1.8758529424667358
1725465207.3754568,3908,1.9732123613357544
1725465225.1138735,3911,1.883436918258667
1725465240.587348,3915,1.889441967010498
1725465264.100775,3921,1.8821641206741333
1725465273.8407009,3924,1.8662235736846924
1725465298.9859896,3931,1.8162834644317627
1725465307.6344292,3933,1.8374098539352417
1725465319.087162,3936,1.8532606363296509
1725465390.728335,3953,1.9079285860061646
1725465409.8590283,3957,1.9050205945968628
1725465438.4373462,3965,2.0362308025360107
1725465441.3164194,3966,2.0594353675842285
1725465477.0685604,3975,1.8730970621109009
1725465502.6941044,3981,1.873124361038208
1725465507.2800105,3982,1.9446427822113037
1725465519.934016,3986,1.8716013431549072
1725465540.2324607,3992,1.8606680631637573
1725465563.0636578,4000,2.322511911392212
1725465588.0478735,4008,1.8927408456802368
1725465599.7741857,4012,1.8642901182174683
1725465605.5266151,4014,1.2403666973114014
1725465632.1038015,4023,1.927262783050537
1725465646.9085646,4028,1.5614866018295288
1725465665.5632076,4034,2.306084156036377
1725465683.1005793,4040,1.984823226928711
1725465704.70526,4047,1.8645238876342773
1725465758.3621645,4065,1.8515876531600952
1725465816.776045,4084,1.8554491996765137
1725465838.3427758,4088,1.845154047012329
1725465858.723816,4092,2.0709118843078613
1725465919.6629753,4109,1.8672261238098145
1725465935.4194748,4115,1.8252899646759033
1725465951.328371,4121,1.3142979145050049
1725465961.30781,4124,2.328812599182129
1725466016.987467,4142,1.2372088432312012
1725466028.603775,4146,1.766629934310913
1725466050.653249,4153,1.8185373544692993
1725466061.0997808,4156,1.7976709604263306
1725466092.796793,4167,1.822161078453064
1725466121.946949,4177,1.8857591152191162
1725466124.7853506,4178,1.8627891540527344
1725466133.2928994,4181,1.8324815034866333
1725466165.2508523,4192,1.8610162734985352
1725466203.7572498,4207,1.351417064666748
1725466239.91469,4221,1.8001295328140259
1725466255.6699498,4227,1.940387487411499
1725466261.319384,4229,2.1720311641693115
1725466264.1781077,4230,1.9215795993804932
1725466279.8516004,4236,1.5124865770339966
1725466306.3747425,4246,1.5229074954986572
1725466314.025985,4249,1.8146188259124756
1725466322.5269573,4252,1.8205219507217407
1725466325.2199159,4253,1.7776025533676147
1725466335.82746,4257,1.8318902254104614
1725466362.888081,4267,1.8633809089660645
1725466396.796707,4280,1.3296939134597778
1725466399.5923233,4281,2.2602906227111816
1725466445.5324173,4298,1.800479769706726
1725466474.462822,4309,1.846201777458191
1725466498.1006093,4318,1.9293732643127441
1725466511.303711,4323,1.8230881690979004
1725466524.222474,4328,1.8346401453018188
1725466539.9592397,4334,1.914504051208496
1725466564.7254808,4343,1.8065320253372192
1725466625.2866554,4351,1.973865032196045
1725466656.6940303,4360,1.808016061782837
1725466712.053654,4376,2.103999137878418
1725466723.2145019,4379,1.8655815124511719
1725466780.17597,4395,1.3002889156341553
1725466808.3858624,4403,1.407403826713562
1725466822.5826778,4407,1.9092994928359985
1725466833.6340244,4410,1.8204561471939087
1725466843.9286513,4413,1.7733337879180908
1725466847.6880825,4414,1.7984195947647095
1725466875.608917,4422,1.9123109579086304
1725466881.3904886,4424,1.8929442167282104
1725466912.8314807,4435,1.4164930582046509
1725466935.2041936,4443,1.8380204439163208
1725466968.587467,4454,1.4382480382919312
1725466979.3816943,4458,1.3771758079528809
1725467003.781796,4466,1.7930704355239868
1725467070.1191087,4489,1.8148986101150513
1725467088.3606546,4495,1.8098900318145752
1725467099.8025696,4499,1.830307126045227
1725467143.3157437,4514,1.8283511400222778
1725467160.2900467,4520,2.033280372619629
1725467170.0622807,4523,1.3929340839385986
1725467175.655024,4525,1.8236629962921143
1725467196.113622,4532,1.8177357912063599
1725467204.4623334,4535,1.8311829566955566
1725467218.5238347,4539,1.7525534629821777
1725467231.7489562,4543,1.8183492422103882
1725467234.6267848,4544,2.0640501976013184
1725467244.3154576,4547,1.8175312280654907
1725467310.8762386,4560,1.7756047248840332
1725467319.1805105,4562,1.9350026845932007
1725467326.9514546,4564,1.8291499614715576
1725467343.006482,4568,1.8325614929199219
1725467366.3478498,4574,1.82046377658844
1725467396.0655549,4582,1.8352181911468506
1725467442.636194,4592,1.8186744451522827
1725467500.7717478,4606,1.8873838186264038
1725467509.5697434,4609,1.8290531635284424
1725467518.9636216,4612,1.8141183853149414
1725467628.3821144,4644,2.12511944770813
1725467642.6732993,4649,1.7828967571258545
1725467645.6260676,4650,1.7899162769317627
1725467657.4103386,4654,1.8986496925354004
1725467669.0226939,4658,1.7595901489257812
1725467671.8152492,4659,1.9530354738235474
1725467682.5954707,4662,1.2925349473953247
1725467697.127648,4667,1.7903846502304077
1725467700.0041056,4668,1.7419633865356445
