Episode 26: Reward = [478.95023], Parameters = [0.0, 3.534291735288517, 4.327046901295054, 2.6679524674707156, 5.148017000260822, 0.0, 0.0, 0.0, 0.001, 0.47668703221668624, 0.47748948171510763]
Episode 27: Reward = [450.93842], Parameters = [0.0, 3.534291735288517, 4.090266420097616, 2.783684192884031, 4.689392731122348, 0.0, 0.0, 0.0, 0.5, 0.06250799226671515, 0.10021943277458432]
Episode 28: Reward = [529.206], Parameters = [0.0, 3.534291735288517, 3.921887633292624, 2.331109291442082, 5.13296840589839, 0.0, 0.0, 0.0, 0.001, 0.46339774944809964, 0.09552520388222166]
Episode 29: Reward = [559.7594], Parameters = [0.0, 3.534291735288517, 4.5, 2.6933580904631618, 5.012136899083478, 0.0, 0.0, 0.0, 0.015221139811076628, 0.08533241305895536, 0.03449221865446279]
Episode 30: Reward = [560.88837], Parameters = [0.0, 3.534291735288517, 3.5724556274133454, 3.3, 4.715230670878738, 0.0, 0.0, 0.0, 0.08164131786125586, 0.2468390201457256, 0.017733156391104038]
Episode 31: Reward = [585.79504], Parameters = [0.0, 3.534291735288517, 3.8295543805961065, 3.20092553249349, 5.327886904682077, 0.0, 0.0, 0.0, 0.001, 0.09295661189727146, 0.4131972311505016]
Episode 32: Reward = [993.40814], Parameters = [0.0, 3.534291735288517, 4.05192024681931, 3.3, 4.74942826407108, 0.0, 0.0, 0.0, 0.4317046663955614, 0.1766622635458464, 0.4525337881859026]
Episode 33: Reward = [657.09467], Parameters = [0.0, 3.534291735288517, 3.643557813845363, 2.937943749380226, 4.6067529058376575, 0.0, 0.0, 0.0, 0.001, 0.09796813099968273, 0.35269337294911507]
Episode 34: Reward = [657.19763], Parameters = [0.0, 3.534291735288517, 4.354670777364497, 2.940096902159346, 4.8699283208644975, 0.0, 0.0, 0.0, 0.5, 0.31600151536961896, 0.3897139434054]
Episode 35: Reward = [668.16223], Parameters = [0.0, 3.534291735288517, 4.29522677789617, 2.51802902068194, 4.6, 0.0, 0.0, 0.0, 0.41899200386865754, 0.0350681642074135, 0.3866534610369219]
Episode 36: Reward = [643.1924], Parameters = [0.0, 3.534291735288517, 4.5, 2.51937369558528, 5.2704715023941135, 0.0, 0.0, 0.0, 0.3889575332058983, 0.23912714662051268, 0.4022631898191514]
Episode 37: Reward = [642.7105], Parameters = [0.0, 3.534291735288517, 3.888224239496269, 2.706058345597225, 5.459865391456974, 0.0, 0.0, 0.0, 0.35243091693962164, 0.4492163031741177, 0.5]
Episode 38: Reward = [998.6666], Parameters = [0.0, 3.534291735288517, 4.298575616711478, 2.8551413458680686, 4.6, 0.0, 0.0, 0.0, 0.46548779888027436, 0.08327636863473893, 0.1525152795161713]
Episode 39: Reward = [995.74316], Parameters = [0.0, 3.534291735288517, 4.2280062407140795, 2.3025678634269973, 5.065225614576429, 0.0, 0.0, 0.0, 0.34545596687483776, 0.5, 0.313476145596779]
Episode 40: Reward = [960.27924], Parameters = [0.0, 3.534291735288517, 4.4388169820988725, 2.3, 5.14731789053042, 0.0, 0.0, 0.0, 0.11817116725019684, 0.29337786666462834, 0.017314469806680787]
Episode 41: Reward = [1297.9316], Parameters = [0.0, 3.534291735288517, 3.5234794638980684, 2.7093010093593115, 4.618401664468261, 0.0, 0.0, 0.0, 0.29462302177728444, 0.035888968569202324, 0.001]
Episode 42: Reward = [1414.0558], Parameters = [0.0, 3.534291735288517, 4.2713204581587965, 3.0936075414852593, 5.250781298952035, 0.0, 0.0, 0.0, 0.38931013435122463, 0.5, 0.058513723810539424]
Episode 43: Reward = [1524.0376], Parameters = [0.0, 3.534291735288517, 3.862201032886991, 2.600486353651733, 4.730288805788371, 0.0, 0.0, 0.0, 0.2927709335572661, 0.5, 0.1263926253432881]
Episode 44: Reward = [1178.104], Parameters = [0.0, 3.534291735288517, 4.0840415888403445, 2.8515438533272164, 4.8067978708116375, 0.0, 0.0, 0.0, 0.08197350724335638, 0.001, 0.3398765758741254]
Episode 45: Reward = [1494.2601], Parameters = [0.0, 3.534291735288517, 3.655645912649109, 3.24267945477853, 5.483003228047531, 0.0, 0.0, 0.0, 0.001, 0.05744205885162147, 0.3724190309354266]
Episode 46: Reward = [934.00995], Parameters = [0.0, 3.534291735288517, 4.470955855340274, 3.038202919069478, 4.639967060208036, 0.0, 0.0, 0.0, 0.49416870647611844, 0.39462389288612626, 0.5]
Episode 47: Reward = [765.6563], Parameters = [0.0, 3.534291735288517, 3.7616652261207815, 2.719788023654605, 5.24099510768849, 0.0, 0.0, 0.0, 0.014852593838439433, 0.2845971582421351, 0.001]
Episode 48: Reward = [1003.747], Parameters = [0.0, 3.534291735288517, 4.028572325124781, 3.26484004065367, 5.254107923787037, 0.0, 0.0, 0.0, 0.3376274140592463, 0.001, 0.11114332662611408]
Episode 49: Reward = [1035.4463], Parameters = [0.0, 3.534291735288517, 3.5258493883223507, 2.8457630602260973, 4.991845217334297, 0.0, 0.0, 0.0, 0.11358940899129139, 0.009003517702532566, 0.5]
Episode 50: Reward = [1011.9201], Parameters = [0.0, 3.534291735288517, 3.868959902910852, 2.3, 4.670191260293025, 0.0, 0.0, 0.0, 0.3157101343499231, 0.12186318348544725, 0.262022063414856]
Episode 51: Reward = [1022.0883], Parameters = [0.0, 3.534291735288517, 3.5, 2.8371052769491643, 4.6576371587643095, 0.0, 0.0, 0.0, 0.3109983647064822, 0.02455385886029742, 0.14746548132113732]
Episode 52: Reward = [1159.6461], Parameters = [0.0, 3.534291735288517, 4.5, 3.2228313581203882, 5.405189123524275, 0.0, 0.0, 0.0, 0.38862098489842456, 0.3226203417028301, 0.44229474519568296]
Episode 53: Reward = [1138.7612], Parameters = [0.0, 3.534291735288517, 4.077015291917609, 2.9486942533041756, 5.133534575582842, 0.0, 0.0, 0.0, 0.36181870579605163, 0.001, 0.38614536746740913]
Episode 54: Reward = [1111.0073], Parameters = [0.0, 3.534291735288517, 4.198120356396769, 2.8842611808168406, 5.261100230597718, 0.0, 0.0, 0.0, 0.4420562658736842, 0.001, 0.024403559717336498]
Episode 55: Reward = [1090.0739], Parameters = [0.0, 3.534291735288517, 3.8417703525809133, 2.652747981569324, 5.5, 0.0, 0.0, 0.0, 0.31838630039961063, 0.15427923546716502, 0.46671993521127714]
Episode 56: Reward = [1031.9385], Parameters = [0.0, 3.534291735288517, 4.246046622227947, 2.3, 5.428462087935694, 0.0, 0.0, 0.0, 0.029751497166071308, 0.24603911630321026, 0.3763786363400698]
Episode 57: Reward = [1302.659], Parameters = [0.0, 3.534291735288517, 4.5, 2.6480291922686288, 4.606996215489111, 0.0, 0.0, 0.0, 0.47144202521932416, 0.1302399670425959, 0.03394960929839614]
Episode 58: Reward = [1082.5828], Parameters = [0.0, 3.534291735288517, 3.812801439632042, 2.9687290094572463, 4.618327512171869, 0.0, 0.0, 0.0, 0.07589503753574606, 0.437343992943376, 0.001]
Episode 59: Reward = [1135.4788], Parameters = [0.0, 3.534291735288517, 4.211066058495463, 2.6217794963696077, 5.122470889180321, 0.0, 0.0, 0.0, 0.3500830510373766, 0.5, 0.3505199969221644]
Episode 60: Reward = [1515.3918], Parameters = [0.0, 3.534291735288517, 3.7429908326121333, 2.327832752324718, 4.986076018189031, 0.0, 0.0, 0.0, 0.34834137244891444, 0.06662126376185468, 0.001]
Episode 61: Reward = [1268.7874], Parameters = [0.0, 3.534291735288517, 4.127340814223342, 3.058024644134145, 4.9095591464873705, 0.0, 0.0, 0.0, 0.001, 0.3133133129454377, 0.4260128967532162]
Episode 62: Reward = [1026.3558], Parameters = [0.0, 3.534291735288517, 4.143877087431198, 2.3412071059749113, 4.819947778163256, 0.0, 0.0, 0.0, 0.45069915210972833, 0.001, 0.3769821274315182]
Episode 63: Reward = [1235.6976], Parameters = [0.0, 3.534291735288517, 3.9471599205782937, 3.20943887345948, 4.926349421084909, 0.0, 0.0, 0.0, 0.23087125203474587, 0.5, 0.28567946334492367]
Episode 64: Reward = [1112.5557], Parameters = [0.0, 3.534291735288517, 4.3662769283884035, 2.3343501102131117, 4.950816519381022, 0.0, 0.0, 0.0, 0.45938478131298854, 0.22366815463233178, 0.5]
Episode 65: Reward = [1450.8059], Parameters = [0.0, 3.534291735288517, 3.7773689704089044, 2.3, 5.463674253244192, 0.0, 0.0, 0.0, 0.35872801601435345, 0.07998764216535213, 0.1989395936860909]
Episode 66: Reward = [1177.3228], Parameters = [0.0, 3.534291735288517, 3.636279647243483, 3.2441738571649728, 5.5, 0.0, 0.0, 0.0, 0.27328277238773213, 0.1334428820854006, 0.34363672090274183]
Episode 67: Reward = [1233.6287], Parameters = [0.0, 3.534291735288517, 3.7234545671113093, 3.0951042210141337, 5.493561119245407, 0.0, 0.0, 0.0, 0.1619617904466659, 0.5, 0.4190726152064209]
Episode 68: Reward = [1259.1978], Parameters = [0.0, 3.534291735288517, 4.2924501243725475, 3.279242676148626, 4.6, 0.0, 0.0, 0.0, 0.009468270229281872, 0.37806841308155953, 0.07356256565250718]
Episode 69: Reward = [1024.3882], Parameters = [0.0, 3.534291735288517, 3.9526791556068246, 3.3, 5.061353542036019, 0.0, 0.0, 0.0, 0.23812331336009734, 0.04796062267851023, 0.31531207337820405]
Episode 70: Reward = [1100.942], Parameters = [0.0, 3.534291735288517, 4.029482488882505, 3.2521291066783182, 4.6050862243894315, 0.0, 0.0, 0.0, 0.3176005235339968, 0.4371139174063815, 0.001]
Episode 71: Reward = [1074.2661], Parameters = [0.0, 3.534291735288517, 3.6228490806327662, 3.0047830012418864, 5.443620323371086, 0.0, 0.0, 0.0, 0.15707613584770702, 0.012972836106645087, 0.5]
Episode 72: Reward = [1457.3644], Parameters = [0.0, 3.534291735288517, 3.7954092522704985, 3.0153606317838144, 5.1614122114616885, 0.0, 0.0, 0.0, 0.001, 0.07160288766439579, 0.38326636097619315]
Episode 73: Reward = [1344.6863], Parameters = [0.0, 3.534291735288517, 3.7233953262871395, 2.3, 5.251702292190884, 0.0, 0.0, 0.0, 0.1459168585843172, 0.32700061679171094, 0.01908443251020526]
Episode 74: Reward = [1358.7634], Parameters = [0.0, 3.534291735288517, 3.697383617106178, 2.4144857905879222, 5.045261787043464, 0.0, 0.0, 0.0, 0.3728608524975646, 0.001, 0.07061631278166043]
Episode 75: Reward = [1355.0074], Parameters = [0.0, 3.534291735288517, 3.741478627821665, 2.859749909658801, 4.8834917643894675, 0.0, 0.0, 0.0, 0.5, 0.47112948601854887, 0.01181318934103363]
Episode 76: Reward = [1171.2776], Parameters = [0.0, 3.534291735288517, 3.9901127044700235, 3.3, 5.139577951625576, 0.0, 0.0, 0.0, 0.02067502912741264, 0.09799483038546583, 0.016840964411102916]
Episode 77: Reward = [1196.6168], Parameters = [0.0, 3.534291735288517, 3.5, 2.3002749554577466, 5.169052277766029, 0.0, 0.0, 0.0, 0.29638128160204935, 0.4212559086148106, 0.12404784510831916]
Episode 78: Reward = [868.0985], Parameters = [0.0, 3.534291735288517, 3.9440063496516107, 2.3, 5.243766155868059, 0.0, 0.0, 0.0, 0.4729137236142773, 0.12757517578612734, 0.27843156115988255]
Episode 79: Reward = [1041.487], Parameters = [0.0, 3.534291735288517, 3.904123662636726, 2.3, 4.756665975201176, 0.0, 0.0, 0.0, 0.273009952591477, 0.3034231381353043, 0.49920653432655365]
Episode 80: Reward = [1070.5449], Parameters = [0.0, 3.534291735288517, 3.5486378874289173, 2.476792443985087, 4.9381729098865845, 0.0, 0.0, 0.0, 0.5, 0.2940043245461885, 0.13259022779911547]
Episode 81: Reward = [1237.5406], Parameters = [0.0, 3.534291735288517, 4.265311139174212, 2.9556569416064624, 5.366836245943113, 0.0, 0.0, 0.0, 0.36190765610784525, 0.001, 0.11776785244008046]
Episode 82: Reward = [1338.3954], Parameters = [0.0, 3.534291735288517, 4.1260041841835555, 3.3, 4.860144593080988, 0.0, 0.0, 0.0, 0.41951589066553197, 0.24577870801936588, 0.16755265676588982]
Episode 83: Reward = [1274.8342], Parameters = [0.0, 3.534291735288517, 4.005404868605268, 3.230934844549597, 5.33173666436197, 0.0, 0.0, 0.0, 0.20000308424105168, 0.101, 0.15484658487096242]
Episode 84: Reward = [1352.058], Parameters = [0.0, 3.534291735288517, 3.5, 2.8252625647008487, 5.144367087859194, 0.0, 0.0, 0.0, 0.27721983984101767, 0.21275390370524316, 0.4863495194856929]
Episode 85: Reward = [1090.6583], Parameters = [0.0, 3.534291735288517, 4.5, 3.285672500005651, 4.735052356441326, 0.0, 0.0, 0.0, 0.02683821785954319, 0.35141310523466396, 0.1912762106610709]
Episode 86: Reward = [1466.8091], Parameters = [0.0, 3.534291735288517, 3.7685068855129935, 3.3, 4.698636566844164, 0.0, 0.0, 0.0, 0.24370510648798605, 0.2913314556677171, 0.015025935866949822]
Episode 87: Reward = [1071.0869], Parameters = [0.0, 3.534291735288517, 3.5833621708203296, 2.825047270875914, 5.5, 0.0, 0.0, 0.0, 0.42997725256838526, 0.31206847982124575, 0.41206933426750675]
Episode 88: Reward = [1116.4474], Parameters = [0.0, 3.534291735288517, 4.069189822762444, 2.7931484869379624, 5.377699495269809, 0.0, 0.0, 0.0, 0.14240141757298472, 0.1878334856868512, 0.5]
Episode 89: Reward = [1319.18], Parameters = [0.0, 3.534291735288517, 4.207904391240929, 3.0808395270349798, 5.162566744601475, 0.0, 0.0, 0.0, 0.4105616904767106, 0.5, 0.199943706096475]
Episode 90: Reward = [1317.7777], Parameters = [0.0, 3.534291735288517, 3.768846187279497, 2.4, 5.241401542956668, 0.0, 0.0, 0.0, 0.44987051220574326, 0.22727214482423322, 0.2772398103594484]
Episode 91: Reward = [1006.1485], Parameters = [0.0, 3.534291735288517, 3.7489585962149374, 3.3, 5.141273456038496, 0.0, 0.0, 0.0, 0.40242719903711677, 0.12954900212703724, 0.40075026835135436]
Episode 92: Reward = [1261.51], Parameters = [0.0, 3.534291735288517, 3.7545112015125386, 3.191541880178689, 4.6, 0.0, 0.0, 0.0, 0.21614202629350737, 0.22337888312247228, 0.20802362113830533]
Episode 93: Reward = [1418.1355], Parameters = [0.0, 3.534291735288517, 3.794413452251287, 3.3, 5.339094808101027, 0.0, 0.0, 0.0, 0.34504908348089175, 0.25342101988413923, 0.29248014033925146]
Episode 94: Reward = [1288.4542], Parameters = [0.0, 3.534291735288517, 3.573571081964916, 3.1999999999999997, 5.245650312150924, 0.0, 0.0, 0.0, 0.3530276447282976, 0.2917183421246485, 0.4691346185267812]
Episode 95: Reward = [1225.5702], Parameters = [0.0, 3.534291735288517, 4.5, 2.4822871790382632, 4.9457974620878895, 0.0, 0.0, 0.0, 0.006840379694450379, 0.39248818112967443, 0.4096798543924137]
Episode 96: Reward = [1646.266], Parameters = [0.0, 3.534291735288517, 3.621516435667442, 2.4, 4.863355587824783, 0.0, 0.0, 0.0, 0.1565534494696374, 0.3722198133347049, 0.09388630778052202]
Episode 97: Reward = [1553.5082], Parameters = [0.0, 3.534291735288517, 3.5, 2.4306052996339624, 4.875956540038249, 0.0, 0.0, 0.0, 0.42389176729917033, 0.31722036637984047, 0.13242929046163476]
Episode 98: Reward = [1551.3708], Parameters = [0.0, 3.534291735288517, 4.205113111894394, 3.1999999999999997, 5.4875034571315675, 0.0, 0.0, 0.0, 0.4669620834925529, 0.18572030485033297, 0.4121149987479616]
Episode 99: Reward = [1412.962], Parameters = [0.0, 3.534291735288517, 3.5, 2.606489535839609, 5.425347093620173, 0.0, 0.0, 0.0, 0.4739155252279754, 0.18418971545502458, 0.3588136127814392]
Episode 100: Reward = [1398.9979], Parameters = [0.0, 3.534291735288517, 4.011909408075772, 2.820210264690484, 4.831225351684407, 0.0, 0.0, 0.0, 0.3178651926097356, 0.4, 0.15621278625422003]
Episode 101: Reward = [968.1037], Parameters = [0.0, 3.534291735288517, 3.6727196826144386, 3.182640244688721, 4.9360194987353285, 0.0, 0.0, 0.0, 0.001, 0.17964463232499353, 0.2647592777084936]
Episode 102: Reward = [1463.2882], Parameters = [0.0, 3.534291735288517, 4.196745350584786, 2.4, 4.928251466179802, 0.0, 0.0, 0.0, 0.1302558105543705, 0.1786828016571065, 0.28988157230292144]
Episode 103: Reward = [1373.8917], Parameters = [0.0, 3.534291735288517, 4.265539012189991, 2.7854614485139986, 5.01422295895657, 0.0, 0.0, 0.0, 0.5, 0.3793608474731026, 0.37203427116335114]
Episode 104: Reward = [1326.0306], Parameters = [0.0, 3.534291735288517, 4.140668767413768, 2.885445085432515, 5.308018443847084, 0.0, 0.0, 0.0, 0.2998461397133008, 0.101, 0.12798681066855985]
Episode 105: Reward = [1336.0447], Parameters = [0.0, 3.534291735288517, 3.5, 2.7164374718773403, 4.803094441816923, 0.0, 0.0, 0.0, 0.3133668428220777, 0.24338388042911693, 0.41177728009253406]
Episode 106: Reward = [1352.377], Parameters = [0.0, 3.534291735288517, 3.5235614806804083, 2.563607738768106, 5.176265692815528, 0.0, 0.0, 0.0, 0.18408238255908294, 0.4, 0.025138542927215502]
Episode 107: Reward = [1437.4093], Parameters = [0.0, 3.534291735288517, 4.218068210360489, 2.8710120480515333, 5.202333538941902, 0.0, 0.0, 0.0, 0.3662640707365188, 0.3651468671349175, 0.001]
Episode 108: Reward = [1521.688], Parameters = [0.0, 3.534291735288517, 4.140908183438019, 2.941926804647105, 5.343360816960732, 0.0, 0.0, 0.0, 0.1271772671064405, 0.12570851853933396, 0.5]
Episode 109: Reward = [1370.2158], Parameters = [0.0, 3.534291735288517, 4.156594229561197, 3.0918392970119095, 4.6, 0.0, 0.0, 0.0, 0.16174138178079986, 0.17704873698514628, 0.3550324555275735]
Episode 110: Reward = [1434.5573], Parameters = [0.0, 3.534291735288517, 4.5, 2.768419107957375, 5.454628637693101, 0.0, 0.0, 0.0, 0.4753306700837056, 0.2903573062548167, 0.42287473568162054]
Episode 111: Reward = [1561.2166], Parameters = [0.0, 3.534291735288517, 3.6175245193370356, 2.434590360017637, 4.9693318119440395, 0.0, 0.0, 0.0, 0.001, 0.37029610141238456, 0.056715569620811514]
Episode 112: Reward = [1429.809], Parameters = [0.0, 3.534291735288517, 3.5, 2.6420085165508658, 4.600183507947948, 0.0, 0.0, 0.0, 0.2147156894453932, 0.350399189277799, 0.14183695088945403]
Episode 113: Reward = [1566.3455], Parameters = [0.0, 3.534291735288517, 4.136436353387842, 3.1986549345286432, 5.415205571952638, 0.0, 0.0, 0.0, 0.5, 0.33641684750054063, 0.4950445467587789]
Episode 114: Reward = [1637.397], Parameters = [0.0, 3.534291735288517, 3.5, 2.688728694858069, 4.7620814033531715, 0.0, 0.0, 0.0, 0.024798773408620012, 0.1349173327942825, 0.05144887731572813]
Episode 115: Reward = [1614.2953], Parameters = [0.0, 3.534291735288517, 4.322976091214284, 3.1524155169031123, 4.663382194897603, 0.0, 0.0, 0.0, 0.09478115679911774, 0.4, 0.2851271521382952]
Episode 116: Reward = [1396.3302], Parameters = [0.0, 3.534291735288517, 3.5, 2.579473767043201, 4.661197676116948, 0.0, 0.0, 0.0, 0.1538065271361998, 0.20907693443381342, 0.4081814074999774]
Episode 117: Reward = [1454.6803], Parameters = [0.0, 3.534291735288517, 3.5, 2.7666392703416904, 5.000113873647639, 0.0, 0.0, 0.0, 0.3077503694474837, 0.35456561221061034, 0.25536867745586844]
Episode 118: Reward = [1359.1685], Parameters = [0.0, 3.534291735288517, 3.5970743319099245, 3.119313984973638, 5.5, 0.0, 0.0, 0.0, 0.17634094114455898, 0.3592219783671857, 0.3286344167482871]
Episode 119: Reward = [1617.0177], Parameters = [0.0, 3.534291735288517, 4.257269807009517, 2.828782440259581, 4.6, 0.0, 0.0, 0.0, 0.10486358839070681, 0.3951935147552885, 0.16034832275600205]
Episode 120: Reward = [1370.4031], Parameters = [0.0, 3.534291735288517, 3.787702370786043, 3.1999999999999997, 5.391595268559087, 0.0, 0.0, 0.0, 0.3120217670232257, 0.2057448946221187, 0.45832738826358893]
Episode 121: Reward = [1370.8114], Parameters = [0.0, 3.534291735288517, 3.9753915546694776, 2.4386890353894617, 5.5, 0.0, 0.0, 0.0, 0.01244464027114663, 0.2735110229065931, 0.16143259208482139]
Episode 122: Reward = [1481.9548], Parameters = [0.0, 3.534291735288517, 4.2276337471480145, 2.6379600896603366, 5.384631881886478, 0.0, 0.0, 0.0, 0.04967266033629936, 0.3966499499738727, 0.5]
Episode 123: Reward = [1344.274], Parameters = [0.0, 3.534291735288517, 3.837129945766083, 2.8683942751663243, 5.5, 0.0, 0.0, 0.0, 0.030112646870983827, 0.1508628175762636, 0.2548935242909064]
Episode 124: Reward = [1333.5547], Parameters = [0.0, 3.534291735288517, 4.320790805452277, 3.1105819879898613, 4.983528264634934, 0.0, 0.0, 0.0, 0.06998509696480054, 0.2547333123778738, 0.5]
Episode 125: Reward = [1514.6], Parameters = [0.0, 3.534291735288517, 4.339904150112056, 2.534294500576447, 5.076746833230383, 0.0, 0.0, 0.0, 0.003937539609767811, 0.101, 0.4064584819429328]
Episode 126: Reward = [1415.5093], Parameters = [0.0, 3.534291735288517, 3.5, 3.1988698276330023, 4.720378650073526, 0.0, 0.0, 0.0, 0.029554184366156765, 0.2802915931630757, 0.47136468226382633]
Episode 127: Reward = [1477.0875], Parameters = [0.0, 3.534291735288517, 4.350311867500503, 3.141729800891138, 5.307222818419707, 0.0, 0.0, 0.0, 0.4, 0.2979667785069232, 0.37878220272835933]
Episode 128: Reward = [1634.6934], Parameters = [0.0, 3.534291735288517, 3.897876933490937, 2.4554917999234607, 5.186942786366058, 0.0, 0.0, 0.0, 0.2698771105887218, 0.4, 0.3505922827728664]
Episode 129: Reward = [1565.9619], Parameters = [0.0, 3.534291735288517, 4.15414319547427, 2.5758794422816282, 4.646600983369687, 0.0, 0.0, 0.0, 0.3338679059272591, 0.22603046269825466, 0.5]
Episode 130: Reward = [1507.5367], Parameters = [0.0, 3.534291735288517, 4.4, 2.97591687248363, 4.75564156262357, 0.0, 0.0, 0.0, 0.08437423192084122, 0.36910115994122084, 0.18790564870203838]
Episode 131: Reward = [1433.3589], Parameters = [0.0, 3.534291735288517, 4.039117884304482, 3.137242403881022, 4.8466663677909185, 0.0, 0.0, 0.0, 0.19631423077883317, 0.3555264729329213, 0.5]
Episode 132: Reward = [1506.914], Parameters = [0.0, 3.534291735288517, 4.3809202400811476, 2.6060646110319805, 4.6, 0.0, 0.0, 0.0, 0.3370990737760053, 0.2501154433870728, 0.0714283573986913]
