#{"t_start": 1726154835.389858, "env_id": "CustomHopper-v0"}
r,l,t
912.415062,309,310.777673
626.608085,192,311.034362
421.467384,194,311.224781
608.079792,204,313.014589
771.351084,268,313.393321
1128.702817,500,314.107555
1145.003501,500,314.716849
698.272913,234,315.12149
497.975296,183,315.342883
705.654093,239,315.657766
1183.220205,500,318.139804
633.912672,209,318.408332
836.963959,278,318.997485
573.649578,190,319.283832
561.221089,204,319.553669
528.600191,176,319.765991
501.253629,180,319.995842
800.921031,286,320.330965
650.261224,244,322.041043
685.88401,227,322.274144
507.260848,172,322.430251
974.613406,308,322.734173
687.523429,220,322.934494
583.723054,203,323.123976
323.828033,125,323.242535
640.584819,224,323.448794
667.524759,219,323.669574
682.703933,224,325.901263
473.669517,184,326.219595
1101.417812,500,326.98778
583.100109,193,327.230157
435.014571,147,327.367663
1016.047154,343,327.683156
660.042331,229,327.901533
1197.902263,500,330.386843
529.479632,177,330.624972
679.322551,228,330.965936
548.68056,192,331.180003
754.104219,259,331.463555
550.851086,177,331.643163
1362.602424,500,332.249312
515.177084,177,332.407237
743.733164,237,334.363407
712.561479,242,334.621483
691.667746,231,334.997808
473.965376,184,335.667188
574.799953,177,335.91349
1132.229476,500,336.494875
730.667833,232,336.752603
923.404836,287,337.139693
712.650795,244,339.652631
1264.740624,500,340.726048
513.200106,166,340.963919
728.908512,231,341.4263
1427.333803,500,342.314519
1232.643214,419,342.878912
232.664242,114,343.003374
1304.155901,500,345.843488
224.324288,110,345.96192
739.219305,236,346.197333
815.55298,271,346.629356
632.219522,200,346.931923
1188.009632,500,347.396952
463.703379,168,347.559625
1230.278388,500,349.837522
557.553189,175,350.039689
595.424478,214,350.342502
556.282783,185,350.541714
967.246377,328,350.930487
657.961174,209,351.228052
620.032378,192,351.473164
1298.884776,500,353.470641
1319.608172,500,353.94564
1012.371976,317,354.208906
1522.695506,500,354.712339
691.619244,231,354.939431
929.775961,333,355.267595
727.943194,227,356.879135
748.217086,226,357.0874
1553.573276,500,357.772566
572.454735,177,358.129164
570.509821,188,358.290907
653.546337,203,358.45769
550.32851,180,358.628113
642.396299,203,358.808356
972.676008,300,360.577972
383.224161,139,360.766094
844.108706,257,361.039636
1341.317349,500,361.465995
793.788285,258,361.705366
779.874722,237,361.895411
581.1522,198,362.102495
737.333126,238,362.346585
180.824522,88,363.568708
959.877025,302,363.826206
591.026804,193,363.976069
363.345317,138,364.082127
823.849682,260,364.289766
1187.654463,403,364.635255
581.730526,175,364.932644
730.995691,228,365.125888
603.397768,204,365.304231
1255.624927,418,367.491485
522.270363,182,367.64961
634.45505,209,367.832998
594.376185,187,367.997062
595.327889,199,368.189697
528.071523,162,368.337332
564.25715,175,368.500592
538.905667,166,368.626904
207.986889,88,368.692327
1233.122553,414,370.384064
1002.388208,313,370.687732
705.909622,246,370.898498
633.410814,201,371.087157
880.855669,267,371.338254
607.244494,201,371.498473
628.931877,206,371.690044
985.169459,318,372.015872
668.475358,207,372.20641
1092.758511,319,373.770302
1019.450808,355,374.116072
849.121451,258,374.334667
818.931509,239,374.929191
826.046953,251,375.669701
610.814572,194,376.321731
980.050821,341,376.909765
829.212573,269,378.59596
625.625925,255,378.95984
561.326775,206,379.13899
639.089177,191,379.309768
1259.836794,405,379.649955
424.718292,158,379.82135
1153.199112,368,380.157247
652.272392,207,380.377895
782.13065,247,381.854243
1329.873695,418,382.279948
928.319509,309,382.542302
867.558424,268,382.75551
880.443967,278,383.093892
876.930701,267,383.363655
1423.292786,500,385.202932
755.156838,231,385.418751
751.142966,239,385.746163
1299.002249,415,386.218882
985.197264,308,386.514471
631.107347,194,386.725068
714.791527,237,386.969944
707.680427,221,387.163007
899.717417,293,388.80583
750.889935,231,389.024241
649.367621,195,389.183042
1513.111827,476,389.605712
1058.118112,315,389.94716
673.770827,222,390.165607
757.88543,242,390.420411
1159.458908,357,392.113376
800.326917,249,392.309519
755.762677,224,392.493004
1206.272187,393,392.874833
1001.618817,320,393.250979
362.546247,158,393.394329
672.050194,204,393.611773
783.277682,243,393.839401
1147.21119,360,395.456227
948.393839,303,395.749877
1030.185921,326,396.086001
539.639843,180,396.267213
1118.380441,356,396.571407
1404.75436,431,396.995902
1093.443566,334,398.686378
1020.745888,334,398.946732
1101.180616,354,399.289783
1338.327905,426,399.689976
1325.393527,433,400.143849
792.490033,246,400.392632
1576.07954,500,402.643971
607.377678,203,402.816534
796.155277,257,403.040986
907.253269,289,403.287875
832.103434,272,403.574568
1576.6542,498,404.143562
962.567925,321,406.588381
962.709834,309,406.927059
1135.455353,330,407.192577
601.70978,183,407.339165
1344.180778,500,407.826205
1243.455703,393,408.200444
1309.910215,419,409.851855
860.993311,297,410.156825
660.847134,211,410.375484
1010.658758,337,410.724034
709.206716,233,410.97753
960.544614,315,411.280281
1436.667894,500,413.180768
695.076825,214,413.504095
844.239686,273,413.886773
577.852752,175,414.144033
1047.729066,330,414.538624
1184.968177,378,414.937535
811.932942,248,415.138275
876.284443,268,415.455359
830.586554,260,417.118417
1587.431013,500,417.553965
756.43497,261,417.758038
661.021487,216,417.930773
862.884443,250,418.126463
892.909753,276,418.337131
1108.345462,334,420.073526
828.42059,311,420.413834
973.445292,299,420.698191
1067.802938,323,421.03133
579.116099,218,421.213889
835.077991,289,421.565527
862.013646,272,421.851284
586.167205,189,422.069864
1608.278837,499,423.912949
1169.112361,351,424.1842
191.617356,86,424.273677
792.04009,238,424.886552
279.736115,133,425.028763
1415.784189,460,425.691756
840.679194,288,426.276153
897.735066,262,427.971629
1192.77674,370,428.262515
676.791338,250,428.519716
852.766448,252,428.752844
1052.251803,322,429.068428
699.408932,221,429.247289
1073.265169,340,429.542285
989.406295,332,431.314533
1349.981839,445,431.744326
1148.296665,348,432.089412
1558.567508,496,432.552255
679.667141,209,432.809441
195.785897,93,432.877876
896.096646,283,433.229281
1323.263281,440,434.863963
1036.571258,321,435.207133
728.988395,222,435.377662
717.48694,221,435.572464
1216.552868,354,435.932848
1365.846933,423,436.293655
1116.515912,369,437.932357
1107.167361,361,438.249649
929.013675,284,438.484662
1422.835373,482,438.925064
687.6067,221,439.124334
939.118733,323,439.39143
1034.065245,368,440.903286
1442.034884,428,441.351145
1625.59184,500,441.815041
822.00923,291,442.056978
859.315916,273,442.375418
1126.386853,331,443.946561
1171.065542,352,444.289445
1123.474934,338,444.583071
1515.467963,497,444.998247
1158.212705,374,445.365525
1481.000663,500,447.691475
1545.214666,500,448.16428
1501.325641,462,448.509566
1352.661292,500,448.894503
924.448221,310,449.132512
1070.866345,351,450.911637
1455.292592,476,451.48659
1176.876759,383,451.847208
1018.522875,335,452.193183
1203.826811,382,452.645414
1085.94267,358,454.288748
1045.615503,350,454.574113
1511.241722,500,454.992808
951.846881,318,455.337293
1173.226177,354,455.647409
1359.635434,441,456.144449
953.626458,304,458.568548
1190.231268,362,458.910302
1136.058204,389,459.305758
1546.807006,500,459.839311
1424.018307,500,460.318814
1591.214323,500,462.718568
1076.933723,314,463.036211
1425.380667,485,463.544707
1498.173194,500,464.067704
887.204605,276,464.366145
1226.646367,404,466.290749
1350.261534,409,466.817371
1422.852839,500,467.615381
1432.895435,500,468.323715
1533.758298,500,470.086732
1429.774258,500,470.549987
1416.115879,500,470.955913
1374.322431,445,471.350857
647.432331,264,471.715961
1157.177615,385,473.241431
1192.906114,361,473.518463
176.509599,84,473.594055
1442.584983,500,474.012232
1532.943807,500,474.497693
700.705687,213,474.836616
1624.70589,484,476.937644
817.340393,254,477.299177
767.000751,230,477.547566
968.323075,311,477.823116
213.309957,94,477.894361
407.859884,164,478.027839
1402.006539,432,478.372823
1202.621669,363,479.868803
1357.824886,500,480.395837
1031.651688,337,480.844839
814.918687,240,481.104362
203.002642,97,481.246182
915.996526,279,481.5751
1073.460196,346,481.949124
900.918487,292,483.580897
859.519307,266,483.864188
1139.536162,427,484.327308
650.527873,201,484.663082
906.807813,262,484.967124
1446.542617,500,485.555613
1119.445577,317,487.549997
260.393068,133,487.663753
1372.467484,449,488.150103
930.86791,301,488.456563
646.726993,205,488.662643
1260.609128,387,489.028876
779.289553,267,489.262167
928.843787,277,490.864939
1606.201124,500,491.277805
203.961246,90,491.369424
1054.920854,321,491.665476
1293.175376,408,491.993689
875.778926,264,492.213973
1200.537158,385,493.807067
1296.700501,485,494.186616
1475.594398,500,494.572937
1622.427779,500,495.035591
1226.050252,399,495.343525
1068.730545,324,496.998338
421.058565,144,497.175137
758.925367,232,497.422654
790.341384,301,497.865825
675.205146,221,498.128072
844.486021,270,498.437698
850.735954,246,498.654928
887.503798,254,498.909937
534.294553,166,499.107605
845.886859,287,500.785005
971.106075,301,501.029422
853.383831,262,501.273643
1047.840466,315,501.71735
1437.951234,419,502.28258
809.591963,265,502.554988
1552.532863,499,504.51545
192.370753,90,504.592817
450.613957,155,504.841268
1380.413466,409,505.236091
1275.419101,391,505.583057
201.167103,94,505.669528
197.20409,94,505.754233
1385.188906,452,506.246314
180.385198,89,507.831082
1011.270171,315,508.156113
1568.231349,500,508.600627
1538.321768,500,509.103379
414.773886,141,509.210477
825.889663,261,509.609921
606.533866,191,509.800747
1019.030427,330,511.337208
425.781437,144,511.456395
1544.962044,484,511.902138
1208.188316,386,512.237579
1583.45301,497,512.690574
1603.058563,481,514.406642
608.787937,184,514.549668
960.036923,304,515.04195
1412.345421,433,515.602942
739.308958,221,515.904153
1301.436333,403,516.313547
905.463002,268,516.567457
734.53301,219,518.914367
744.534197,218,519.135532
1365.704572,401,519.554728
778.966662,247,519.773368
893.627196,275,520.016536
210.984198,94,520.093507
751.77616,229,520.317796
1145.022703,373,520.720296
872.85817,251,522.27632
1556.78866,500,522.71486
1429.656178,500,523.176732
1589.526692,482,523.951601
1140.995219,335,524.241997
634.420608,200,525.882191
1124.793819,331,526.20822
646.624671,197,526.403533
1452.304028,435,526.767389
824.338565,273,527.101879
913.191982,314,527.75806
1571.210908,500,529.881505
1616.754288,468,530.23466
724.627902,257,530.441905
716.839656,219,530.610616
1454.623026,468,530.967954
741.603508,228,531.142916
1096.606379,341,532.643737
1010.6142,291,532.881695
838.011898,250,533.111089
768.750961,231,533.357762
1090.741198,336,533.625527
584.17918,187,533.766113
866.585183,281,533.977973
237.997315,107,534.064539
714.965439,220,534.276444
836.665229,253,535.778439
1180.100878,349,536.051308
1093.892716,312,536.292917
1069.795574,334,536.583029
1451.838346,433,536.99582
899.970116,266,537.217701
1246.711305,368,538.746021
1243.677145,375,539.054496
1561.036778,500,539.488987
892.200849,264,539.75
1091.668823,333,540.000072
822.226923,252,540.204615
1003.373906,292,541.655532
844.509732,251,541.849342
762.527428,226,542.028746
746.743638,257,542.238338
796.196955,244,542.519442
794.160952,239,542.720065
1070.142788,338,543.036463
805.713077,245,543.239167
596.034257,187,544.691018
774.096203,234,544.876307
187.934964,87,544.954104
914.749769,280,545.318669
810.734048,240,545.526693
862.267426,260,545.752155
1080.301822,338,546.02655
740.479531,231,546.209542
709.229774,216,546.381114
718.88976,219,547.866313
844.437668,247,548.090242
733.313746,214,548.279962
746.771465,222,548.459211
1286.056355,398,548.779757
1151.719987,335,549.061753
764.727106,229,549.258709
913.488647,271,550.881602
833.725659,243,551.075285
906.741204,262,551.276753
756.958535,227,551.462906
1386.666049,399,551.864302
1123.224443,335,552.120476
612.057103,190,552.27533
774.83143,233,552.484958
1215.965705,362,554.089268
1064.447534,312,554.368339
874.350814,261,554.5695
624.485496,195,554.735247
906.146698,274,554.956558
774.724135,234,555.160372
1494.635055,444,555.511948
709.52371,212,556.945058
1416.885764,426,557.272478
1338.726073,392,557.621405
857.135563,251,557.840937
808.175671,238,558.053656
742.977574,228,558.243881
1513.777533,448,559.819315
1194.349657,348,560.08818
664.656229,202,560.332784
1384.410728,426,560.665815
669.33314,193,560.807786
775.526096,235,560.988194
1203.265882,360,561.31184
769.495799,227,561.48647
764.259419,226,562.800812
1101.752141,329,563.087622
1163.658476,338,563.364993
1651.300653,500,563.796962
1192.305552,348,564.077841
1593.938784,468,565.538507
798.958885,234,565.72011
776.037486,235,565.920141
937.768246,274,566.124887
853.886853,249,566.315292
1405.516826,403,566.669846
1587.068481,500,568.29477
886.31748,262,568.522832
803.170917,239,568.7187
1367.448109,419,569.056479
861.294664,248,569.300357
790.038103,239,569.505107
618.385002,191,569.649992
892.430623,263,569.859553
1468.251491,417,571.387705
1523.251054,440,571.726392
1716.240799,499,572.17383
1090.321339,305,572.406948
1478.417601,433,572.753929
1494.14459,500,574.358353
875.154296,255,574.636083
851.521312,248,574.835068
1626.656861,500,575.228804
1476.673019,431,575.559356
1216.083782,354,576.906559
902.691184,264,577.18134
833.575373,245,577.379428
872.475015,250,577.574551
773.230672,234,577.762975
864.334222,255,577.969931
1122.807079,324,578.28483
737.029263,223,578.471255
1077.947031,308,579.902697
538.844212,164,580.037537
1139.61398,336,580.305156
772.758497,232,580.494232
614.649628,183,580.631
919.953092,269,580.855453
1025.622989,290,581.074485
1138.892367,331,581.320787
1426.709064,417,582.772665
936.283337,274,582.976627
626.140323,191,583.13973
738.629712,220,583.523351
918.684326,275,583.759679
1688.392635,500,584.264307
821.752552,239,584.505731
1294.112917,375,586.555401
989.99923,287,586.814393
933.105124,274,587.048468
976.173345,279,587.311284
1363.205065,390,587.676922
987.487401,283,588.003522
923.148442,263,589.740147
1374.135555,397,590.12741
1198.063872,342,590.461744
792.349098,231,590.714426
859.623502,246,590.952483
1259.178878,359,591.289915
1471.327686,422,592.963312
1672.59149,500,593.476044
874.168118,285,593.814232
1510.017517,500,594.658043
1192.171786,342,595.060152
1025.150849,292,595.446855
839.225295,242,597.118806
1697.101048,473,597.583512
1291.604787,365,598.409878
1596.288043,500,599.061214
1422.939005,500,599.555698
1539.347716,500,602.012068
1714.683404,500,602.46072
1760.392999,494,602.950495
730.211646,217,603.12114
1704.08186,500,605.319402
898.965055,266,605.556511
702.514743,215,605.741838
1580.085072,500,606.18963
826.812396,262,606.448789
1378.102476,399,606.835588
1128.98927,324,608.320226
1061.275004,303,608.937882
759.127635,218,609.191519
896.590516,267,609.521579
1708.109881,500,609.925433
1375.168072,402,610.253919
983.654712,279,610.580109
1667.80172,500,612.229584
825.269463,233,612.405671
993.970397,282,612.671586
924.295673,270,612.91779
916.49476,274,613.139183
1125.394716,312,613.531768
923.849178,272,615.323158
1609.631378,500,615.733922
1566.758372,500,616.257876
1207.831214,378,616.655591
1553.338928,500,617.365763
1587.575734,500,619.303652
1318.971416,427,619.636567
835.442196,241,619.920127
818.91288,263,620.119915
1435.819314,415,620.451662
1748.404544,500,622.281359
1302.692813,391,622.771045
1624.570281,500,623.244344
1632.947164,500,623.63292
1605.27332,500,625.680564
1587.650903,455,626.217116
1633.557882,500,626.618803
842.171417,246,626.835445
1693.490794,500,627.315834
1586.260161,500,629.499279
1710.075601,495,630.023605
1589.183597,447,630.375726
1234.690006,357,630.695823
886.488393,259,630.901198
950.065039,278,631.130887
1554.494094,500,632.667114
1650.112943,500,633.103824
1640.063551,500,633.532786
1532.685368,500,634.02707
1608.4173,500,635.695878
1020.904094,287,636.010507
626.400692,195,636.156429
1136.687083,327,636.415738
1658.418549,500,636.88979
1632.556043,500,638.664943
876.279776,250,638.972636
889.065383,262,639.2572
761.264569,219,639.453803
831.234778,234,639.646185
762.345032,230,639.911674
1019.097992,288,640.137166
822.499834,239,640.315673
1655.039683,500,641.9656
1091.57052,312,642.30876
1585.999951,500,642.715727
647.712016,198,642.906121
1525.536637,437,643.261564
821.21504,239,643.437796
1299.127625,363,644.97731
1645.421412,463,645.327378
1799.310124,500,645.779405
1259.914534,353,646.380437
1636.693212,500,648.242544
1126.429091,317,648.57954
940.650499,275,648.88691
1047.631982,296,649.571542
1331.364893,376,650.021286
910.080664,260,650.290699
1651.344081,500,652.257056
1530.614257,500,652.692342
869.622578,252,652.956418
1071.62497,299,653.234452
1066.77797,299,653.467601
1748.074505,492,653.889479
1139.632336,319,655.857198
630.44443,187,656.024705
1396.869726,391,656.432847
805.193041,232,656.707911
1037.31857,291,656.964971
1666.760134,500,657.458004
975.659781,275,659.303924
821.838239,235,659.569397
1055.858533,334,659.981152
1629.236316,500,660.501974
961.219791,277,660.821751
1023.299266,293,661.071727
887.518293,254,661.266362
1630.842538,500,662.879098
1328.769334,379,663.165577
908.501138,262,663.353775
1598.690661,500,663.748171
1604.681949,500,664.126544
1638.208223,500,665.851955
214.290068,94,665.969743
875.74573,254,666.196484
1367.901953,388,666.48706
1093.536326,314,666.733316
1442.396065,414,667.112471
1628.598777,500,668.626436
1127.840518,319,668.909382
900.899435,257,669.138717
1629.663438,500,669.597246
1681.242686,472,670.067964
1116.989277,310,671.628713
1371.991828,378,671.974467
972.634676,271,672.206353
637.529368,187,672.352262
1035.664409,288,672.576683
1676.789484,500,672.959145
1687.150823,471,674.497963
1616.9531,500,674.963831
1637.564973,500,675.359812
742.696833,214,675.521905
1640.263041,451,675.862719
1511.058805,500,677.483554
1567.138769,500,677.865821
1558.888274,500,678.262918
1552.619214,500,678.685042
1630.810957,500,680.352134
228.689711,98,680.433645
1036.209314,287,680.656103
1597.739139,500,681.040089
1579.13068,500,681.47793
1636.361346,500,682.923678
996.505404,281,683.143816
1215.09831,339,683.404884
786.231876,221,683.583014
1695.544483,500,684.064525
1574.98734,500,684.436627
1665.813748,483,685.949419
1600.990597,500,686.393632
1643.380195,500,686.828772
1000.391388,278,687.039511
1675.586615,500,688.582726
1300.380631,361,688.861119
953.808343,273,689.071161
1131.72024,314,689.355544
1636.277541,500,689.74459
1682.045913,500,691.495441
1084.254766,309,691.793623
1064.81913,306,692.076032
1026.822375,288,692.297105
1104.398638,310,692.776929
633.017379,189,692.961169
240.909709,100,693.0855
1605.858461,445,693.572657
934.751777,266,695.062957
647.377875,193,695.266492
1139.083068,319,695.552818
864.985223,249,695.765
917.397721,260,695.969541
830.239163,241,696.177116
1641.578124,500,696.588666
785.794461,244,697.948087
875.696082,247,698.158105
934.348102,269,698.378582
1188.193441,343,698.655879
924.647168,270,698.860246
1683.869704,500,699.259703
1402.523523,394,701.109742
670.41838,194,701.274654
1501.810974,424,701.599528
1371.042127,386,701.945065
1501.352758,420,702.38826
1228.49516,347,702.74472
1660.616663,500,704.535238
1098.823988,307,704.912518
1644.287056,500,705.481648
1087.472259,307,705.817074
1319.790667,371,706.159297
1660.002698,500,707.986315
168.832816,79,708.070781
472.079372,165,708.223402
1281.906616,361,708.650611
941.416296,268,708.97285
1187.421521,336,709.288124
1659.023324,500,709.775035
1627.231103,500,711.886403
1674.70382,500,712.39605
1639.496006,500,713.264711
1642.198935,500,713.711529
979.273313,282,715.300252
1600.495705,500,715.982524
1678.600146,500,716.444744
978.23238,274,716.747516
1633.58505,500,717.23625
1654.200996,500,720.243311
1604.961016,500,720.928578
1180.505906,341,721.230977
773.026937,252,721.517306
1622.501813,500,723.327703
1609.831488,500,728.615031
1677.582973,470,729.978275
1575.904767,500,731.135434
1182.12353,328,732.04008
1210.923804,340,734.572829
1635.410231,500,735.211756
1589.575122,500,735.766904
1629.508659,500,736.35588
1636.661458,500,739.448287
1478.620887,428,740.120924
1752.913616,500,740.841747
1651.284145,500,741.386039
1432.002878,402,741.862327
1192.514857,332,743.675192
1613.939888,500,744.218005
1628.973628,500,744.892303
1657.769494,500,745.512899
1178.172116,345,745.968857
685.827004,217,747.760291
1657.399602,500,748.290898
1071.915646,296,748.5777
1089.555548,303,748.899392
1292.12166,360,749.218217
970.371133,270,749.467822
1703.893313,473,751.603037
1681.824466,500,752.110683
1543.833232,433,752.555902
1182.89724,336,752.88147
1332.189182,392,753.297204
1032.457302,289,755.091883
1212.048997,339,755.540896
1470.32111,411,756.170068
1232.147157,341,756.558123
1219.502101,343,756.940341
1135.640944,319,757.396636
1458.556174,421,759.404099
1146.942382,319,759.748327
1699.966377,500,760.295934
1193.72462,341,760.613808
1671.611367,500,761.152893
1460.945792,407,763.09403
1698.999225,500,763.649978
1053.45641,291,763.916677
1662.674184,500,764.378109
1774.414882,500,766.598981
1228.162895,337,766.962484
1629.080091,500,767.582436
1068.766327,296,767.853281
1203.188354,340,768.164139
1715.287928,468,768.769141
634.071031,189,770.384778
1302.140413,363,770.867204
1674.133294,500,771.545825
1230.8544,343,771.972127
1120.90704,314,772.259038
1048.867342,294,772.499302
964.463196,278,774.003345
1286.383335,358,774.433071
1135.715484,314,774.692181
1207.732842,340,774.990771
1227.663881,340,775.255595
1114.890275,310,775.798771
1333.798581,370,777.360744
1636.29483,500,777.787137
1692.19415,500,778.248078
1217.696271,349,778.524423
1477.16345,406,778.855687
1271.446832,356,780.238538
1718.524196,500,780.671495
953.995777,269,780.99591
952.447178,271,781.24274
997.482293,280,781.520884
1146.535653,315,781.801569
1147.808492,311,783.30137
1185.451705,327,783.64411
1115.283197,310,783.892748
1033.08584,290,784.120804
1753.076472,500,784.518498
1550.311294,439,784.853955
1631.214436,500,786.794262
1209.370849,333,787.11316
969.995724,272,787.392403
1651.361485,500,787.82751
979.487731,282,788.072688
1118.214721,308,789.510015
1675.584198,500,789.901022
1639.441798,500,790.29334
1643.549621,500,790.749806
1660.470011,500,792.897354
1089.440395,307,793.190554
1133.491094,314,793.535419
1373.296978,379,793.908485
1403.17788,390,794.285673
1215.33469,344,794.612404
1686.148904,500,796.400774
1573.000842,442,796.953681
945.48902,270,797.253083
902.467844,250,797.486495
1659.256914,500,797.973135
1669.286386,500,799.873665
951.746331,274,800.113874
972.804591,278,800.404358
1436.697027,399,800.808287
930.851885,270,801.067212
1626.911421,500,801.511928
1245.60267,345,803.281502
910.28346,260,803.54559
1684.273514,500,803.998477
1649.407378,500,804.459253
1640.336412,500,805.049115
1608.935446,500,806.948589
1593.451403,500,807.47254
1606.696505,500,807.978653
1629.556133,500,808.452776
1571.943431,500,810.127503
1582.574485,500,810.625844
1608.798553,500,811.063409
1731.520177,500,811.441074
1603.05719,500,813.155861
1177.869436,332,813.419189
1682.021005,500,813.813954
1641.879109,500,814.209328
1591.65227,500,816.000287
1106.197159,304,816.242293
1626.6672,500,816.644737
1650.522683,500,817.176682
1641.485596,500,817.681109
1664.830729,500,819.562877
923.85277,263,819.795471
1027.157022,285,820.030577
1131.316103,312,820.32452
657.02992,196,820.513997
1683.387006,500,821.062754
1669.343187,500,823.284199
1644.437474,500,823.763746
1224.606016,338,824.046902
774.394062,222,824.235264
1656.02442,500,824.661629
1704.369032,500,829.214494
973.445252,277,829.434539
1100.587683,308,829.757367
1092.149604,298,830.100432
1294.333695,357,830.402287
861.98727,238,830.624607
972.848952,281,832.091151
1688.240843,500,832.628325
1136.749175,310,832.94532
1416.701106,392,833.280397
1045.01811,296,833.534883
1500.459151,426,833.88304
1753.551912,500,835.408072
1780.869387,493,835.804164
1652.60648,500,836.191906
1496.746742,413,836.512144
1685.075357,500,838.182833
942.409377,272,838.518714
1687.89256,500,838.959218
917.667194,255,839.160656
1185.946536,328,839.414332
1208.857085,335,840.123076
1577.306999,437,844.508188
1683.162255,500,845.487978
1226.662846,342,846.38221
918.096062,252,846.987892
1726.71914,500,847.826934
1591.039333,500,855.002092
1085.842308,302,855.689006
1019.227293,276,856.333135
1174.303824,326,857.104049
1488.465839,412,858.038589
