Episode 2478: Reward = [1470.9471], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2479: Reward = [1757.312], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2480: Reward = [933.0788], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2481: Reward = [1711.9735], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2482: Reward = [1706.7957], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2483: Reward = [1262.6141], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2484: Reward = [1249.8651], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2485: Reward = [1737.1368], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2486: Reward = [847.9815], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2487: Reward = [1065.6991], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2488: Reward = [921.15857], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2489: Reward = [1278.5258], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2490: Reward = [1172.3805], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2491: Reward = [1096.5859], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2492: Reward = [922.5671], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2493: Reward = [1710.4392], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2494: Reward = [1026.6113], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2495: Reward = [1678.5808], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2496: Reward = [965.34625], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2497: Reward = [984.00714], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2498: Reward = [905.75616], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2499: Reward = [1027.9531], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2500: Reward = [1228.323], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2501: Reward = [1017.1765], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2502: Reward = [1027.4584], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2503: Reward = [1197.031], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2504: Reward = [1049.5536], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2505: Reward = [1801.387], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2506: Reward = [1338.6277], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2507: Reward = [1046.6129], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2508: Reward = [1318.9247], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2509: Reward = [1236.6749], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2510: Reward = [1084.4996], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2511: Reward = [1286.4694], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2512: Reward = [1095.7698], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2513: Reward = [1285.0265], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2514: Reward = [1128.8302], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2515: Reward = [1240.8262], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2516: Reward = [1381.7122], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2517: Reward = [1340.6656], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2518: Reward = [1058.4442], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2519: Reward = [1259.6644], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2520: Reward = [1264.0637], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2521: Reward = [1344.4075], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2522: Reward = [1424.2678], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2523: Reward = [1035.3945], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2524: Reward = [1372.6116], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2525: Reward = [1220.6602], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2526: Reward = [1280.5511], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2527: Reward = [1766.9856], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2528: Reward = [888.5707], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2529: Reward = [1789.9287], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2530: Reward = [1779.8074], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2531: Reward = [1391.1091], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2532: Reward = [1734.4442], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2533: Reward = [1885.1168], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2534: Reward = [1742.6775], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2535: Reward = [1752.6881], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2536: Reward = [1789.4524], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2537: Reward = [1749.957], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2538: Reward = [1789.8917], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2539: Reward = [1736.2407], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2540: Reward = [1723.1647], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2541: Reward = [1606.8671], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2542: Reward = [1745.6727], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2543: Reward = [1739.7147], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2544: Reward = [1798.2992], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2545: Reward = [1196.7888], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2546: Reward = [1759.1981], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2547: Reward = [1910.8759], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2548: Reward = [1756.3928], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2549: Reward = [1785.6394], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2550: Reward = [1784.2792], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2551: Reward = [1766.6577], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2552: Reward = [1750.8517], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2553: Reward = [1810.8654], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2554: Reward = [1764.6292], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2555: Reward = [1747.8121], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2556: Reward = [1659.6708], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2557: Reward = [1746.8839], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2558: Reward = [1892.6888], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2559: Reward = [1733.962], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2560: Reward = [1771.2291], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2561: Reward = [1736.2657], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2562: Reward = [1802.4727], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2563: Reward = [1787.0044], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2564: Reward = [1358.6749], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2565: Reward = [1720.7063], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2566: Reward = [1230.7773], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2567: Reward = [1776.3812], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2568: Reward = [1813.4478], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2569: Reward = [945.6858], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2570: Reward = [1172.9469], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2571: Reward = [1744.322], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2572: Reward = [1436.6934], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2573: Reward = [1154.2014], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2574: Reward = [1386.9617], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2575: Reward = [1722.825], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2576: Reward = [1744.3379], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2577: Reward = [1829.3743], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2578: Reward = [1739.4824], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2579: Reward = [1829.155], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2580: Reward = [1891.1432], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2581: Reward = [1762.9515], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2582: Reward = [1849.4138], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2583: Reward = [1040.5979], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2584: Reward = [1816.1388], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2585: Reward = [890.0941], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2586: Reward = [1144.602], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2587: Reward = [1808.6906], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2588: Reward = [1770.424], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2589: Reward = [1749.0831], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2590: Reward = [970.0928], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2591: Reward = [1752.3638], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2592: Reward = [1101.7584], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2593: Reward = [960.4199], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2594: Reward = [1680.4541], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2595: Reward = [1130.681], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2596: Reward = [1379.5531], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2597: Reward = [998.31165], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2598: Reward = [972.71545], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2599: Reward = [1185.8644], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2600: Reward = [946.3231], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2601: Reward = [950.5819], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2602: Reward = [1312.1401], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2603: Reward = [1727.2197], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2604: Reward = [1785.2847], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2605: Reward = [1844.0508], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2606: Reward = [1557.1097], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2607: Reward = [1100.5785], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2608: Reward = [1615.6532], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2609: Reward = [1119.2336], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2610: Reward = [1320.7328], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2611: Reward = [763.54865], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2612: Reward = [1100.1729], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2613: Reward = [1747.9508], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2614: Reward = [1701.3167], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2615: Reward = [1496.8448], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2616: Reward = [1730.1295], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2617: Reward = [1517.7911], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2618: Reward = [1510.5593], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2619: Reward = [1748.039], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2620: Reward = [1028.7535], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2621: Reward = [1332.1442], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2622: Reward = [1714.1599], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2623: Reward = [1701.9384], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2624: Reward = [1376.26], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2625: Reward = [1110.9644], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2626: Reward = [1271.0577], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2627: Reward = [1039.6594], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2628: Reward = [1668.3823], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2629: Reward = [1631.4683], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2630: Reward = [1770.3832], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2631: Reward = [1794.0676], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2632: Reward = [910.1418], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2633: Reward = [1729.0272], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2634: Reward = [986.89526], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2635: Reward = [1735.8258], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2636: Reward = [1731.6904], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2637: Reward = [1713.8226], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2638: Reward = [1693.9335], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2639: Reward = [1746.8192], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2640: Reward = [1736.2555], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2641: Reward = [1734.0339], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2642: Reward = [1736.1874], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2643: Reward = [1705.968], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2644: Reward = [1684.2664], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2645: Reward = [1736.3508], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2646: Reward = [1577.5667], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2647: Reward = [1043.3013], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2648: Reward = [1694.5706], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2649: Reward = [1265.8457], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2650: Reward = [1153.3502], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2651: Reward = [888.1495], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2652: Reward = [1532.6443], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2653: Reward = [1444.8981], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2654: Reward = [1802.5955], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2655: Reward = [1520.6299], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2656: Reward = [1823.8851], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2657: Reward = [1675.7072], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2658: Reward = [1011.2025], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2659: Reward = [657.00903], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2660: Reward = [655.4992], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2661: Reward = [1473.6765], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2662: Reward = [1703.5702], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2663: Reward = [1742.3212], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2664: Reward = [1621.0183], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2665: Reward = [1722.6665], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2666: Reward = [1727.3865], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2667: Reward = [1388.8035], lambda_i = 4, phi = 0.3299139022990539, phi_i_L = 0.01, phi_i_H = 0.501569138675399
Episode 2668: Reward = [1621.512], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2669: Reward = [1476.8862], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2670: Reward = [1483.3064], lambda_i = 1, phi = 2.7208244135319237, phi_i_L = 2.7, phi_i_H = 3.600488501284928
Episode 2671: Reward = [1509.5173], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2672: Reward = [1728.3809], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2673: Reward = [1908.7042], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2674: Reward = [1355.6289], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2675: Reward = [1755.629], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2676: Reward = [1568.4093], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2677: Reward = [1743.3788], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2678: Reward = [1075.4014], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
Episode 2679: Reward = [1724.1864], lambda_i = 5, phi = 0.4276238264636162, phi_i_L = 0.01, phi_i_H = 0.5132943351196222
Episode 2680: Reward = [1408.4116], lambda_i = 0, phi = 4.255206798342454, phi_i_L = 3.8, phi_i_H = 4.9001985533517525
Episode 2681: Reward = [1773.9458], lambda_i = 3, phi = 0.2770156595155073, phi_i_L = 0.01, phi_i_H = 0.5750735050401584
Episode 2682: Reward = [1158.1544], lambda_i = 2, phi = 6.083954772597527, phi_i_L = 5.0, phi_i_H = 6.509383067944047
