Episode 2755: Reward = [918.2777], Entropy = 1.0735634029644132,  lambda_i = 1, phi = 1.1999999999999988, phi_i_L = 1.1999999999999988, phi_i_H = 5.099999999999996
Episode 2756: Reward = [1198.0507], Entropy = 1.0735634029644132,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2757: Reward = [977.98755], Entropy = 1.0735634029644132,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2758: Reward = [977.47437], Entropy = 1.0735634029644132,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.099999999999994
Episode 2759: Reward = [929.8271], Entropy = 1.077226554084209,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2760: Reward = [896.18164], Entropy = 1.077226554084209,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2761: Reward = [694.76], Entropy = 1.077226554084209,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.1999999999999988, phi_i_H = 5.099999999999996
Episode 2762: Reward = [471.09528], Entropy = 1.077226554084209,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2763: Reward = [1187.6038], Entropy = 1.077226554084209,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2764: Reward = [969.3964], Entropy = 1.077226554084209,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2765: Reward = [790.10956], Entropy = 1.077226554084209,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2766: Reward = [459.02603], Entropy = 1.077226554084209,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2767: Reward = [1017.89923], Entropy = 1.077226554084209,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2768: Reward = [946.04803], Entropy = 1.077226554084209,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2769: Reward = [1133.8236], Entropy = 1.077226554084209,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2770: Reward = [1065.1323], Entropy = 1.077226554084209,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.1999999999999988, phi_i_H = 5.099999999999996
Episode 2771: Reward = [788.9911], Entropy = 1.077226554084209,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.1999999999999988, phi_i_H = 5.099999999999996
Episode 2772: Reward = [1111.0422], Entropy = 1.077226554084209,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2773: Reward = [485.89078], Entropy = 1.077226554084209,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2774: Reward = [1462.8105], Entropy = 1.077226554084209,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2775: Reward = [1395.9541], Entropy = 1.077226554084209,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2776: Reward = [1028.2214], Entropy = 1.077226554084209,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2777: Reward = [808.41046], Entropy = 1.077226554084209,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.1999999999999988, phi_i_H = 5.099999999999996
Episode 2778: Reward = [1251.6348], Entropy = 1.077226554084209,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2779: Reward = [909.42316], Entropy = 1.077226554084209,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.1999999999999988, phi_i_H = 5.099999999999996
Episode 2780: Reward = [1846.3706], Entropy = 1.077226554084209,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2781: Reward = [818.3028], Entropy = 1.077226554084209,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2782: Reward = [1016.0844], Entropy = 1.077226554084209,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2783: Reward = [974.6843], Entropy = 1.077226554084209,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2784: Reward = [847.61884], Entropy = 1.077226554084209,  lambda_i = 1, phi = 1.1999999999999988, phi_i_L = 1.1999999999999988, phi_i_H = 5.099999999999996
Episode 2785: Reward = [987.2316], Entropy = 1.0728973063503322,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2786: Reward = [971.5717], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2787: Reward = [1709.546], Entropy = 1.0728973063503322,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2788: Reward = [1066.9305], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2789: Reward = [1081.8179], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2790: Reward = [867.6325], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2791: Reward = [1336.1409], Entropy = 1.0728973063503322,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2792: Reward = [999.75433], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2793: Reward = [840.0517], Entropy = 1.0728973063503322,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2794: Reward = [1660.344], Entropy = 1.0728973063503322,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2795: Reward = [734.8017], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2796: Reward = [686.51306], Entropy = 1.0728973063503322,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2797: Reward = [1771.6089], Entropy = 1.0728973063503322,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2798: Reward = [1094.8674], Entropy = 1.0728973063503322,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2799: Reward = [1065.8787], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2800: Reward = [1714.6108], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2801: Reward = [1119.3945], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2802: Reward = [1342.2776], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2803: Reward = [1830.5592], Entropy = 1.0728973063503322,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2804: Reward = [846.3204], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2805: Reward = [640.2925], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.0000000000000004
Episode 2806: Reward = [1655.6143], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2807: Reward = [1068.0415], Entropy = 1.0643484239524073,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2808: Reward = [899.86365], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2809: Reward = [1484.8859], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2810: Reward = [1215.1946], Entropy = 1.0643484239524073,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2811: Reward = [879.549], Entropy = 1.0643484239524073,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2812: Reward = [643.1096], Entropy = 1.0643484239524073,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.0000000000000004
Episode 2813: Reward = [1012.05853], Entropy = 1.0643484239524073,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2814: Reward = [824.3217], Entropy = 1.0643484239524073,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2815: Reward = [1554.1799], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2816: Reward = [922.3987], Entropy = 1.0643484239524073,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2817: Reward = [1762.1389], Entropy = 1.0643484239524073,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2818: Reward = [1773.1147], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2819: Reward = [1255.2037], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2820: Reward = [708.0165], Entropy = 1.0643484239524073,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2821: Reward = [722.90594], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2822: Reward = [678.2604], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2823: Reward = [1218.9017], Entropy = 1.0643484239524073,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2824: Reward = [1471.5253], Entropy = 1.0643484239524073,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2825: Reward = [979.13354], Entropy = 1.0643484239524073,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2826: Reward = [927.44226], Entropy = 1.0643484239524073,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.0000000000000004
Episode 2827: Reward = [908.2803], Entropy = 1.0643484239524073,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2828: Reward = [1238.5532], Entropy = 1.0643484239524073,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.1, phi_i_H = 2.0000000000000004
Episode 2829: Reward = [1571.5779], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2830: Reward = [1149.5013], Entropy = 1.0643484239524073,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2831: Reward = [1793.4978], Entropy = 1.0643484239524073,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2832: Reward = [1195.1531], Entropy = 1.0643484239524073,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.0000000000000004
Episode 2833: Reward = [809.60443], Entropy = 1.0643484239524073,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2834: Reward = [559.5088], Entropy = 1.0643484239524073,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2835: Reward = [898.3157], Entropy = 1.0643484239524073,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2836: Reward = [1207.5428], Entropy = 1.0643484239524073,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2837: Reward = [1237.8274], Entropy = 1.0643484239524073,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.0000000000000004
Episode 2838: Reward = [662.3824], Entropy = 1.0643484239524073,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2839: Reward = [718.32697], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2840: Reward = [1162.3083], Entropy = 1.0643484239524073,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2841: Reward = [819.6772], Entropy = 1.0643484239524073,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2842: Reward = [1753.3654], Entropy = 1.0643484239524073,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2843: Reward = [1835.5719], Entropy = 1.0643484239524073,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.1, phi_i_H = 2.0000000000000004
Episode 2844: Reward = [1860.9069], Entropy = 1.0643484239524073,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.1, phi_i_H = 2.0000000000000004
Episode 2845: Reward = [1021.8539], Entropy = 1.0728973063503322,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2846: Reward = [444.63034], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2847: Reward = [1440.5963], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2848: Reward = [1390.257], Entropy = 1.0728973063503322,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2849: Reward = [1671.8898], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 2.1000000000000005, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2850: Reward = [1195.48], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2851: Reward = [1246.7314], Entropy = 1.0728973063503322,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2852: Reward = [1075.7335], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2853: Reward = [719.9486], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 2.1000000000000005, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2854: Reward = [836.50446], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2855: Reward = [873.8983], Entropy = 1.0728973063503322,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2856: Reward = [1463.2991], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2857: Reward = [676.8777], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2858: Reward = [856.89825], Entropy = 1.0728973063503322,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2859: Reward = [1189.7178], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2860: Reward = [1541.7546], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2861: Reward = [1428.2234], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2862: Reward = [1270.7952], Entropy = 1.0728973063503322,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2863: Reward = [1401.3291], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2864: Reward = [1409.2787], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2865: Reward = [1520.1348], Entropy = 1.0728973063503322,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2866: Reward = [1237.222], Entropy = 1.0728973063503322,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2867: Reward = [1750.6146], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2868: Reward = [1960.2434], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2869: Reward = [1686.6669], Entropy = 1.0728973063503322,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2870: Reward = [1093.5317], Entropy = 1.0728973063503322,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2871: Reward = [1177.95], Entropy = 1.0728973063503322,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2872: Reward = [1479.5267], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 2.1000000000000005, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2873: Reward = [1196.6473], Entropy = 1.0728973063503322,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2874: Reward = [1228.0662], Entropy = 1.0728973063503322,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2875: Reward = [1221.5245], Entropy = 1.080650642289481,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2876: Reward = [1934.7046], Entropy = 1.080650642289481,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2877: Reward = [841.7139], Entropy = 1.080650642289481,  lambda_i = 5, phi = 2.1000000000000005, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2878: Reward = [1114.6765], Entropy = 1.080650642289481,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2879: Reward = [1474.6654], Entropy = 1.080650642289481,  lambda_i = 3, phi = 2.2000000000000006, phi_i_L = 0.0, phi_i_H = 2.2000000000000006
Episode 2880: Reward = [1851.6038], Entropy = 1.080650642289481,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2881: Reward = [1987.0493], Entropy = 1.080650642289481,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2882: Reward = [1519.7594], Entropy = 1.080650642289481,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2883: Reward = [1546.5621], Entropy = 1.080650642289481,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.2000000000000006
Episode 2884: Reward = [1271.2557], Entropy = 1.080650642289481,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2885: Reward = [1831.0638], Entropy = 1.080650642289481,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2886: Reward = [833.79663], Entropy = 1.080650642289481,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2887: Reward = [1895.7545], Entropy = 1.080650642289481,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2888: Reward = [1053.2875], Entropy = 1.080650642289481,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2889: Reward = [1264.8082], Entropy = 1.080650642289481,  lambda_i = 3, phi = 2.2000000000000006, phi_i_L = 0.0, phi_i_H = 2.2000000000000006
Episode 2890: Reward = [934.25244], Entropy = 1.080650642289481,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2891: Reward = [1216.2429], Entropy = 1.080650642289481,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2892: Reward = [1154.8696], Entropy = 1.080650642289481,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2893: Reward = [1412.076], Entropy = 1.080650642289481,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2894: Reward = [1277.8181], Entropy = 1.080650642289481,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.2000000000000006
Episode 2895: Reward = [1082.537], Entropy = 1.080650642289481,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2896: Reward = [931.3936], Entropy = 1.080650642289481,  lambda_i = 3, phi = 2.2000000000000006, phi_i_L = 0.0, phi_i_H = 2.2000000000000006
Episode 2897: Reward = [917.7165], Entropy = 1.080650642289481,  lambda_i = 5, phi = 2.1000000000000005, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2898: Reward = [1823.8694], Entropy = 1.080650642289481,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2899: Reward = [817.72943], Entropy = 1.080650642289481,  lambda_i = 0, phi = 1.6999999999999984, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2900: Reward = [1839.8678], Entropy = 1.080650642289481,  lambda_i = 5, phi = 0.1, phi_i_L = 0.1, phi_i_H = 2.1000000000000005
Episode 2901: Reward = [1130.1188], Entropy = 1.0887823363177198,  lambda_i = 3, phi = 2.2000000000000006, phi_i_L = 0.0, phi_i_H = 2.2000000000000006
Episode 2902: Reward = [1057.7751], Entropy = 1.0887823363177198,  lambda_i = 3, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.2000000000000006
Episode 2903: Reward = [1761.6677], Entropy = 1.0887823363177198,  lambda_i = 2, phi = 2.6000000000000005, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2904: Reward = [775.30286], Entropy = 1.0887823363177198,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2905: Reward = [652.6242], Entropy = 1.0887823363177198,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2906: Reward = [879.27826], Entropy = 1.0887823363177198,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2907: Reward = [1067.935], Entropy = 1.0887823363177198,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2908: Reward = [944.8928], Entropy = 1.0887823363177198,  lambda_i = 0, phi = 5.399999999999997, phi_i_L = 1.6999999999999984, phi_i_H = 5.399999999999997
Episode 2909: Reward = [1089.5172], Entropy = 1.0887823363177198,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2910: Reward = [933.8207], Entropy = 1.0887823363177198,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2911: Reward = [1055.5566], Entropy = 1.0887823363177198,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2912: Reward = [1331.068], Entropy = 1.0887823363177198,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2913: Reward = [527.1483], Entropy = 1.0887823363177198,  lambda_i = 1, phi = 1.299999999999999, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2914: Reward = [1193.2932], Entropy = 1.0887823363177198,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2915: Reward = [471.93118], Entropy = 1.0887823363177198,  lambda_i = 5, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.1000000000000005
Episode 2916: Reward = [1119.4489], Entropy = 1.0887823363177198,  lambda_i = 1, phi = 5.099999999999996, phi_i_L = 1.299999999999999, phi_i_H = 5.099999999999996
Episode 2917: Reward = [1702.4539], Entropy = 1.0887823363177198,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 2.6000000000000005, phi_i_H = 7.199999999999994
Episode 2918: Reward = [1020.69], Entropy = 1.0887823363177198,  lambda_i = 4, phi = 0.0, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
Episode 2919: Reward = [780.656], Entropy = 1.0887823363177198,  lambda_i = 4, phi = 2.3000000000000007, phi_i_L = 0.0, phi_i_H = 2.3000000000000007
