Wall time,Step,Value
1725453127.6763628,474,0.32702207565307617
1725453131.5298173,475,0.36779680848121643
1725453153.196171,480,0.3128458857536316
1725453159.163325,481,0.3586345911026001
1725453183.8629825,487,0.24910055100917816
1725453279.6552124,510,0.31322070956230164
1725453287.607133,512,0.19818036258220673
1725453291.7328978,513,0.24153339862823486
1725453295.7471516,514,0.24312721192836761
1725453308.143987,517,0.25644558668136597
1725453313.833305,519,0.28831982612609863
1725453354.2996862,533,0.30640652775764465
1725453357.2229185,534,0.33798813819885254
1725453363.42505,536,0.21857959032058716
1725453370.7478106,538,0.2787178158760071
1725453376.5012374,540,0.2349241077899933
1725453388.0320256,544,0.3187388777732849
1725453393.679829,546,0.23941570520401
1725453410.712687,552,0.23688983917236328
1725453422.867627,556,0.3209278881549835
1725453439.9267418,562,0.29971009492874146
1725453445.5127854,564,0.3349474370479584
1725453457.618164,568,0.3622852861881256
1725453504.7617283,584,0.2213226854801178
1725453520.2475865,590,0.2619967758655548
1725453530.8694537,594,0.3236027956008911
1725453536.039999,596,0.33461493253707886
1725453583.1606047,614,0.2363785207271576
1725453603.8529353,622,0.3096696436405182
1725453606.494369,623,0.29719337821006775
1725453618.8943164,628,0.17869897186756134
1725453621.457089,629,0.20214295387268066
1725453642.8558435,637,0.3409724831581116
1725453658.4053748,643,0.22515219449996948
1725453661.1400642,644,0.25638875365257263
1725453673.6745956,649,0.26483941078186035
1725453697.2965238,658,0.2408391535282135
1725453721.6771297,667,0.2574254274368286
1725453743.049884,675,0.2904045283794403
1725453745.614832,676,0.28224635124206543
1725453787.3435304,692,0.23677459359169006
1725453792.438754,694,0.2859954535961151
1725453862.1361897,721,0.2672416567802429
1725453867.2785707,723,0.26787644624710083
1725453872.3465335,725,0.2666495144367218
1725453880.457543,728,0.29082173109054565
1725453888.2352507,731,0.32571685314178467
1725453890.8452291,732,0.33492687344551086
1725453922.0768838,744,0.3106746971607208
1725453974.6120555,764,0.2704631984233856
1725454003.2866256,775,0.22766056656837463
1725454005.762813,776,0.2142404466867447
1725454021.238124,782,0.2211080640554428
1725454036.5525358,788,0.3320174813270569
1725454078.3050585,804,0.28849971294403076
1725454080.799778,805,0.20518605411052704
1725454085.866132,807,0.2978997528553009
1725454116.8349428,819,0.21723347902297974
1725454155.5189188,832,0.2260304093360901
1725454176.1564052,840,0.2893340587615967
1725454197.0182662,843,0.18928591907024384
1725454233.2146204,857,0.23045289516448975
1725454247.2476885,862,0.194133460521698
1725454258.0569768,866,0.3000054359436035
1725454271.4106355,871,0.24671873450279236
1725454309.9415898,886,0.28028228878974915
1725454337.9752586,897,0.28026431798934937
1725454348.149797,901,0.2502628564834595
1725454424.4322217,930,0.22452495992183685
1725454429.5397668,932,0.31788939237594604
1725454455.2896376,942,0.38758814334869385
1725454472.9149554,949,0.2527816593647003
1725454511.1572165,963,0.2830544710159302
1725454562.0365453,982,0.29323717951774597
1725454593.2130065,994,0.20942163467407227
1725454605.98558,999,0.3100104033946991
1725454613.6111844,1002,0.23422136902809143
1725454618.704785,1004,0.2512279450893402
1725454653.128357,1015,0.19943012297153473
1725454684.6643777,1022,0.20275075733661652
1725454696.1531196,1026,0.24853242933750153
1725454706.6869485,1028,0.29278939962387085
1725454733.2458751,1037,0.28377631306648254
1725454787.5075583,1056,0.27865374088287354
1725454827.1158962,1070,0.27428436279296875
1725454830.0513594,1071,0.2883135974407196
1725454835.8833873,1073,0.31731170415878296
1725454847.6959774,1077,0.2063862830400467
1725454873.3898265,1086,0.26215749979019165
1725454908.1278582,1098,0.23058515787124634
1725454919.0542817,1102,0.21882812678813934
1725454926.3777368,1104,0.30450525879859924
1725454934.9388463,1107,0.3044871985912323
1725454941.2739222,1109,0.29457712173461914
1725454947.092601,1111,0.2725943624973297
1725454975.062627,1121,0.22355325520038605
1725454987.2196,1125,0.2901873290538788
1725455007.1610353,1132,0.17284049093723297
1725455012.4863539,1134,0.2238524854183197
1725455026.8214955,1139,0.28218576312065125
1725455046.270683,1146,0.24443252384662628
1725455060.5632048,1151,0.28749880194664
1725455063.7333999,1152,0.27523890137672424
1725455099.2692153,1164,0.2812856435775757
1725455127.0575988,1174,0.19628573954105377
1725455132.4845932,1176,0.20625059306621552
1725455135.664248,1177,0.21726757287979126
1725455155.6997232,1184,0.2479456216096878
1725455169.8066025,1189,0.33295688033103943
1725455180.921659,1193,0.30122148990631104
1725455183.7115006,1194,0.2961665391921997
1725455216.1234431,1206,0.1999843567609787
1725455239.0805185,1214,0.21558845043182373
1725455250.1668754,1218,0.33200326561927795
1725455270.7876985,1225,0.17654050886631012
1725455323.7813592,1244,0.2992728352546692
1725455329.3586144,1246,0.31110337376594543
1725455345.2105343,1251,0.356101930141449
1725455348.0577116,1252,0.31378045678138733
1725455353.969201,1254,0.27949678897857666
1725455363.3397253,1257,0.3252512216567993
1725455375.023206,1261,0.18643836677074432
1725455392.9097419,1267,0.17661483585834503
1725455405.6480777,1271,0.27902090549468994
1725455419.8499103,1276,0.2916375696659088
1725455436.9128692,1282,0.2031460404396057
1725455446.4888763,1285,0.20746004581451416
1725455460.3964539,1290,0.2934599816799164
1725455482.9744332,1298,0.25017809867858887
1725455494.2825742,1302,0.24656370282173157
1725455505.3835926,1306,0.23078203201293945
1725455531.6030405,1315,0.22458606958389282
1725455550.9934397,1322,0.23539161682128906
1725455559.6024563,1325,0.27275630831718445
1725455562.3652813,1326,0.2572019696235657
1725455587.5715444,1335,0.2698046863079071
1725455615.7003627,1345,0.3199808597564697
1725455674.8321352,1360,0.19798000156879425
1725455695.9866,1364,0.34566059708595276
1725455749.7095857,1375,0.22176437079906464
1725455754.2153714,1376,0.1845903992652893
1725455773.3614182,1380,0.2270703911781311
1725455836.350881,1393,0.23385171592235565
1725455953.528911,1417,0.2978554964065552
1725456054.476367,1438,0.21553249657154083
1725456057.0935876,1439,0.21191930770874023
1725456107.301416,1457,0.3372405469417572
1725456110.2176929,1458,0.32453492283821106
1725456118.9034696,1461,0.2067871242761612
1725456161.8986726,1474,0.2656715512275696
1725456171.2521126,1476,0.19686752557754517
1725456232.0737634,1487,0.3015909790992737
1725456243.6399186,1490,0.26124244928359985
1725456259.2906141,1494,0.26332762837409973
1725456293.2485197,1502,0.24173317849636078
1725456321.4257412,1509,0.2440904825925827
1725456325.0049086,1510,0.31758183240890503
1725456337.0565836,1513,0.24010010063648224
1725456349.1960082,1516,0.23036977648735046
1725456397.371335,1528,0.26163455843925476
1725456421.579725,1534,0.29842329025268555
1725456437.4112687,1538,0.22314679622650146
1725456479.7004957,1548,0.2344367802143097
1725456492.087516,1551,0.23084422945976257
1725456546.5513158,1565,0.2186882197856903
1725456555.1011693,1568,0.30118897557258606
1725456568.9025178,1573,0.24687638878822327
1725456577.1795845,1576,0.31428447365760803
1725456602.3513703,1585,0.3094515800476074
1725456632.642733,1596,0.24439465999603271
1725456646.9139085,1601,0.25387173891067505
1725456652.2492762,1603,0.2718186378479004
1725456719.857667,1627,0.23725618422031403
1725456742.8226407,1635,0.2908433973789215
1725456748.4002955,1637,0.2688249945640564
1725456773.8348114,1646,0.21597737073898315
1725456776.387391,1647,0.14670699834823608
1725456794.9996276,1654,0.13875937461853027
1725456816.6648526,1662,0.12108104676008224
1725456827.2628977,1666,0.14645472168922424
1725456840.1516602,1670,0.15975433588027954
1725456859.233224,1677,0.17127007246017456
1725456864.667001,1679,0.20763033628463745
1725456881.6305726,1685,0.17654652893543243
1725456911.8075628,1694,0.1968226581811905
1725456941.085693,1702,0.27611595392227173
1725456948.4926076,1704,0.1850419044494629
1725456959.77527,1707,0.2487834095954895
1725456974.5730326,1710,0.22514991462230682
1725456979.3734457,1711,0.23971381783485413
1725457008.4116306,1718,0.1739359050989151
1725457028.3768075,1723,0.17151804268360138
1725457058.3603754,1730,0.15827374160289764
1725457096.5680451,1739,0.21284113824367523
1725457119.6037817,1745,0.21145017445087433
1725457156.1864767,1754,0.22779281437397003
1725457201.2850323,1765,0.1661069244146347
1725457241.7438023,1775,0.22707122564315796
1725457249.5631676,1777,0.2498754858970642
1725457280.482993,1784,0.19454994797706604
1725457301.440968,1789,0.22751525044441223
1725457313.1060147,1792,0.20703138411045074
1725457346.4762652,1800,0.21678631007671356
1725457423.6483939,1819,0.18435034155845642
1725457468.5332825,1830,0.29519492387771606
1725457536.994189,1847,0.17202749848365784
1725457551.9291313,1851,0.1974967122077942
1725457590.0647402,1860,0.3224392235279083
1725457610.4172635,1865,0.19511345028877258
1725457614.8730524,1866,0.18881283700466156
1725457618.8726354,1867,0.19500286877155304
1725457704.710668,1888,0.22835293412208557
1725457749.0948892,1899,0.2675454616546631
1725457762.2299805,1902,0.26271703839302063
1725457786.8722186,1908,0.25471997261047363
1725457790.6979575,1909,0.32188576459884644
1725457828.2582393,1918,0.25931766629219055
1725457851.635126,1924,0.19967877864837646
1725457856.307543,1925,0.24162350594997406
1725457899.8965352,1936,0.2597101330757141
1725457915.5107374,1940,0.2490604966878891
1725457936.1589737,1945,0.22198888659477234
1725457943.9707792,1947,0.22088870406150818
1725457983.7459638,1956,0.2213759869337082
1725458000.8768682,1960,0.20759406685829163
1725458004.8680964,1961,0.22815221548080444
1725458012.2352128,1963,0.22897256910800934
1725458016.6375465,1964,0.24905696511268616
1725458025.7535465,1966,0.3308801054954529
1725458072.1500068,1977,0.3350616991519928
1725458080.158461,1979,0.23900867998600006
1725458113.3683844,1987,0.25078731775283813
1725458116.9190123,1988,0.21272003650665283
1725458127.8997626,1991,0.1925220936536789
1725458269.3436093,2026,0.21554003655910492
1725458355.2812285,2047,0.20419040322303772
1725458387.993943,2055,0.2613541781902313
1725458447.9164767,2070,0.24760311841964722
1725458484.9042976,2079,0.19457653164863586
1725458526.2235243,2089,0.24561363458633423
1725458560.4674945,2097,0.2605369985103607
1725458572.2158139,2100,0.25143909454345703
1725458585.4019444,2103,0.2606639862060547
1725458617.0112083,2109,0.24395008385181427
1725458644.9001355,2114,0.2572181820869446
1725458657.1412776,2115,0.2225686013698578
1725458687.4330795,2119,0.21226899325847626
1725458690.4416838,2120,0.2515888512134552
1725458721.9827807,2127,0.19897519052028656
1725458762.4723234,2139,0.21517306566238403
1725458882.921568,2159,0.1916746348142624
1725458913.982397,2169,0.1911243200302124
1725458986.3908813,2187,0.2261466681957245
1725459006.2260973,2194,0.23296895623207092
1725459051.9832344,2209,0.21637776494026184
1725459065.8120005,2211,0.20460107922554016
1725459083.5646472,2215,0.22389855980873108
1725459129.0224364,2225,0.15521204471588135
1725459177.6024978,2236,0.17655378580093384
1725459189.493262,2239,0.1842992901802063
1725459208.6438785,2244,0.15372049808502197
1725459259.7401743,2257,0.23551569879055023
1725459355.14721,2281,0.1748378425836563
1725459454.9438071,2305,0.20138950645923615
1725459499.4067242,2316,0.2006574422121048
1725459511.2896876,2319,0.20993061363697052
1725459531.7616897,2324,0.18509608507156372
1725459564.1014323,2332,0.22705082595348358
1725459606.2026377,2342,0.19195249676704407
1725459647.9634173,2352,0.20358379185199738
1725459674.8735979,2359,0.18333503603935242
1725459795.673335,2389,0.1430872082710266
1725459810.503507,2393,0.1967584639787674
1725459813.9796143,2394,0.15009339153766632
1725459829.661344,2398,0.16613468527793884
1725459965.961527,2431,0.21604366600513458
1725459981.3673663,2435,0.21848660707473755
1725459985.0708413,2436,0.1804906725883484
1725460006.2767267,2441,0.16525883972644806
1725460058.8046174,2454,0.22483383119106293
1725460092.0121698,2462,0.18806569278240204
1725460104.0059764,2465,0.15858209133148193
1725460188.140849,2485,0.26924651861190796
1725460217.883124,2493,0.14989915490150452
1725460237.90106,2498,0.23776772618293762
1725460245.34315,2500,0.15980173647403717
1725460258.423989,2503,0.24900668859481812
1725460266.7226293,2505,0.22269217669963837
1725460270.4785428,2506,0.19846369326114655
1725460312.8324578,2517,0.2632584869861603
1725460320.8453262,2519,0.24222540855407715
1725460328.8586895,2521,0.24935124814510345
1725460336.8281746,2523,0.23789821565151215
1725460360.405172,2528,0.2403682917356491
1725460368.796891,2530,0.2557259202003479
1725460398.1649482,2538,0.199640154838562
1725460491.2172952,2565,0.26083260774612427
1725460494.8864503,2566,0.265566885471344
1725460530.8565128,2577,0.19054727256298065
1725460533.9368606,2578,0.16958798468112946
1725460568.6914074,2588,0.2738713026046753
1725460582.0596867,2592,0.2584059238433838
1725460605.9989927,2599,0.2759098410606384
1725460645.7196913,2606,0.2753114104270935
1725460699.6369858,2619,0.21246251463890076
1725460726.3020737,2627,0.26767462491989136
1725460730.7711256,2628,0.2397831231355667
1725460761.880942,2635,0.28418436646461487
1725460773.9215064,2638,0.2639313042163849
1725460778.6185508,2639,0.28243276476860046
1725460782.974414,2640,0.25673961639404297
1725460795.4375732,2643,0.27117690443992615
1725460877.455689,2662,0.27618518471717834
1725460913.0896778,2670,0.23937924206256866
1725460917.1929548,2671,0.265114426612854
1725460929.8410654,2674,0.30138498544692993
1725460959.5940819,2681,0.2538501024246216
1725460972.6312943,2684,0.25811806321144104
1725460980.6045978,2686,0.1490512490272522
1725460992.8909137,2689,0.17373503744602203
1725461008.4183614,2693,0.19409863650798798
1725461045.2367938,2702,0.2518918514251709
1725461069.169115,2708,0.23579509556293488
1725461089.4660802,2713,0.2115926593542099
1725461106.0673714,2717,0.15639299154281616
1725461155.9898741,2729,0.2521756887435913
1725461159.677056,2730,0.23610366880893707
1725461177.0076137,2734,0.23017793893814087
1725461197.6356778,2739,0.2080518901348114
1725461202.0998664,2740,0.29068654775619507
1725461206.6901171,2741,0.19201496243476868
1725461218.8275776,2744,0.22317510843276978
1725461256.354496,2753,0.3065702021121979
1725461259.7117822,2754,0.2442397028207779
1725461263.0894258,2755,0.22939127683639526
1725461279.9156325,2760,0.23418252170085907
1725461297.564013,2765,0.21898628771305084
1725461307.6261227,2768,0.247969850897789
1725461324.7769299,2773,0.2232036143541336
1725461331.347643,2775,0.17722314596176147
1725461341.6778522,2778,0.1907111555337906
1725461365.3555613,2785,0.2817521393299103
1725461406.3637798,2797,0.218809574842453
1725461457.062891,2812,0.17847256362438202
1725461499.3905344,2824,0.20498821139335632
1725461532.7037008,2834,0.12252411246299744
1725461546.0304048,2838,0.1958257108926773
1725461567.2331407,2844,0.17355360090732574
1725461591.3690977,2851,0.22218401730060577
1725461595.2007515,2852,0.19371870160102844
1725461625.7641795,2861,0.19806523621082306
1725461629.1806016,2862,0.2093084156513214
1725461694.1822104,2881,0.1898001730442047
1725461697.7151184,2882,0.2484407275915146
1725461728.0968597,2891,0.19234395027160645
1725461734.9571023,2893,0.1958015114068985
1725461820.8321607,2918,0.24246741831302643
1725461831.3111615,2921,0.20097118616104126
1725461841.2492235,2924,0.20883801579475403
1725461861.6369824,2930,0.2574155628681183
1725461875.0784981,2934,0.20451684296131134
1725461936.3321283,2952,0.21437107026576996
1725461946.41174,2955,0.21146662533283234
1725461969.7839003,2962,0.18444965779781342
1725461979.8989453,2965,0.2077048271894455
1725461986.2430825,2967,0.21124890446662903
1725462006.3385274,2973,0.23810924589633942
1725462050.2496517,2986,0.2068435102701187
1725462085.00762,2996,0.20751778781414032
1725462095.0482383,2999,0.22400347888469696
1725462105.1520405,3002,0.22045157849788666
1725462131.9633296,3010,0.1689283847808838
1725462162.8492255,3019,0.2189123034477234
1725462214.8843384,3034,0.22076600790023804
1725462258.0202944,3047,0.20045751333236694
1725462378.951394,3083,0.17887726426124573
1725462382.1858332,3084,0.16324715316295624
1725462402.7160008,3090,0.16679087281227112
1725462422.7034352,3096,0.1697969287633896
1725462446.705751,3103,0.18686755001544952
1725462449.9838326,3104,0.18835864961147308
1725462453.3679514,3105,0.19360215961933136
1725462459.9075756,3107,0.16530676186084747
1725462473.222108,3111,0.18478956818580627
1725462487.1354697,3115,0.19893008470535278
1725462500.3677514,3119,0.1778741180896759
1725462503.6851082,3120,0.19169187545776367
1725462507.2097003,3121,0.19968582689762115
1725462524.078441,3126,0.192076176404953
1725462530.6798356,3128,0.1851389855146408
1725462564.622191,3138,0.21357902884483337
1725462587.4505463,3145,0.233488067984581
1725462681.9429386,3173,0.3266999423503876
1725462698.3036451,3178,0.2214115560054779
1725462728.3070202,3187,0.18236777186393738
1725462738.3883777,3190,0.1966215819120407
1725462745.05376,3192,0.20855523645877838
1725462768.3236637,3199,0.21709099411964417
1725462784.936866,3204,0.14473316073417664
1725462811.4779963,3212,0.20351074635982513
1725462824.7350876,3216,0.15516003966331482
1725462828.0502484,3217,0.1459106206893921
1725462837.8372712,3220,0.14884185791015625
1725462844.4805295,3222,0.23908984661102295
1725462867.3660815,3229,0.30504894256591797
1725462907.329831,3241,0.1868724375963211
1725462913.9591258,3243,0.19172289967536926
1725462987.5751803,3265,0.17224615812301636
1725462997.3655221,3268,0.16041512787342072
1725463095.9189084,3298,0.17050912976264954
1725463122.1072478,3306,0.1687576323747635
1725463234.3523824,3340,0.18062834441661835
1725463251.443605,3345,0.1612153798341751
1725463288.3480504,3356,0.17201291024684906
1725463318.9964314,3365,0.15539321303367615
1725463341.9680986,3372,0.15537118911743164
1725463348.2627535,3374,0.17251087725162506
1725463357.9075859,3377,0.15868791937828064
1725463364.4935021,3379,0.1422410011291504
1725463381.607109,3384,0.16968552768230438
1725463385.119189,3385,0.32236748933792114
1725463411.3559165,3393,0.16523480415344238
1725463414.6950707,3394,0.17608162760734558
1725463447.4268396,3404,0.1953393965959549
1725463460.6426039,3408,0.21039512753486633
1725463494.6232588,3418,0.1698697954416275
1725463507.9300733,3422,0.18511047959327698
1725463520.7351608,3426,0.17135190963745117
1725463547.0307522,3434,0.14639237523078918
1725463563.6307745,3439,0.1902976632118225
1725463613.7621756,3454,0.15395532548427582
1725463616.9554048,3455,0.13529320061206818
1725463637.4309409,3461,0.15661445260047913
1725463660.1155493,3468,0.16654352843761444
1725463706.4423382,3482,0.22069436311721802
1725463709.9147315,3483,0.1785900890827179
1725463713.2513962,3484,0.17846281826496124
1725463716.5442882,3485,0.1892399936914444
1725463737.814018,3491,0.1871558129787445
1725463744.5309546,3493,0.2110106348991394
1725463778.9864914,3500,0.25648483633995056
1725463799.0320258,3503,0.17033980786800385
1725463877.513545,3514,0.23331809043884277
1725463912.3764274,3526,0.1873333603143692
1725463940.1579568,3535,0.19241851568222046
1725463957.6840553,3541,0.18554264307022095
1725463966.1843762,3544,0.185851588845253
1725463983.5776176,3550,0.1492776870727539
1725464013.0630636,3558,0.1733178049325943
1725464054.0349126,3566,0.18731819093227386
1725464068.8172638,3569,0.19054868817329407
1725464091.0650337,3575,0.16890545189380646
1725464094.1843028,3576,0.19843798875808716
1725464125.381066,3584,0.19475534558296204
1725464133.9271054,3587,0.19730737805366516
1725464136.903735,3588,0.17350317537784576
1725464173.6567698,3600,0.20153671503067017
1725464213.3348825,3613,0.18180406093597412
1725464215.9818103,3614,0.19221679866313934
1725464219.4771757,3615,0.2075762152671814
1725464222.539457,3616,0.18646074831485748
1725464267.0532057,3630,0.20444108545780182
1725464345.8799698,3654,0.17996060848236084
1725464354.6371582,3657,0.153379425406456
1725464360.512891,3659,0.1736745834350586
1725464366.5568607,3661,0.17053449153900146
1725464376.1858358,3664,0.1841631531715393
1725464389.3740413,3668,0.3177010416984558
1725464399.0387628,3671,0.1239154115319252
1725464402.5620232,3672,0.14301052689552307
1725464461.4165456,3690,0.29864031076431274
1725464492.5603187,3700,0.22116820514202118
1725464531.4369452,3712,0.14548328518867493
1725464547.7499878,3717,0.13391858339309692
1725464552.3689864,3718,0.12308254092931747
1725464578.1508303,3721,0.13827694952487946
1725464624.1950097,3732,0.20755749940872192
1725464627.4505563,3733,0.1596747487783432
1725464670.6626062,3745,0.3212633430957794
1725464673.7823553,3746,0.15855847299098969
1725464681.0970602,3748,0.22233755886554718
1725464684.6052644,3749,0.23323014378547668
1725464694.440384,3752,0.21553587913513184
1725464697.2478082,3753,0.1597815304994583
1725464700.2119122,3754,0.18379129469394684
1725464720.9254591,3761,0.16455982625484467
1725464726.8619764,3763,0.14379648864269257
1725464782.470092,3780,0.15242372453212738
1725464788.5304575,3782,0.18109270930290222
1725464791.4004352,3783,0.193102166056633
1725464803.9049225,3787,0.1633957028388977
1725464812.7216587,3790,0.31305667757987976
1725464865.7262921,3807,0.17740266025066376
1725464883.5984442,3813,0.1706525981426239
1725464914.299118,3823,0.12694163620471954
1725464966.5289226,3839,0.1849498301744461
1725464996.2345994,3848,0.196463480591774
1725465002.621991,3850,0.21312043070793152
1725465009.1292174,3852,0.1944013386964798
1725465025.1313343,3857,0.1989019364118576
1725465034.5925617,3860,0.18119509518146515
1725465065.6605299,3869,0.17974473536014557
1725465079.0889778,3872,0.19681991636753082
1725465185.2086678,3902,0.17210790514945984
1725465207.3754878,3908,0.15967562794685364
1725465225.11391,3911,0.16581207513809204
1725465240.5874243,3915,0.16904914379119873
1725465264.100811,3921,0.16504855453968048
1725465273.8407347,3924,0.17049984633922577
1725465298.9860275,3931,0.18575134873390198
1725465307.6345284,3933,0.1857079565525055
1725465319.0872104,3936,0.1870926171541214
1725465390.728416,3953,0.18047425150871277
1725465409.859062,3957,0.16914509236812592
1725465438.437379,3965,0.1413567066192627
1725465441.316452,3966,0.14780588448047638
1725465477.0689142,3975,0.17118529975414276
1725465502.6941426,3981,0.17411018908023834
1725465507.2800477,3982,0.14674285054206848
1725465519.9340608,3986,0.16585561633110046
1725465540.232499,3992,0.1765994429588318
1725465563.0636964,4000,0.19617624580860138
1725465588.0479083,4008,0.16038165986537933
1725465599.7742198,4012,0.16669605672359467
1725465605.5266485,4014,0.21922296285629272
1725465632.1038387,4023,0.15845558047294617
1725465646.9085977,4028,0.2537015378475189
1725465665.563243,4034,0.1955469846725464
1725465683.100613,4040,0.14846648275852203
1725465704.7053003,4047,0.1691286712884903
1725465758.3622,4065,0.16837464272975922
1725465816.7761092,4084,0.17283256351947784
1725465838.3428266,4088,0.18403246998786926
1725465858.7239137,4092,0.23603178560733795
1725465919.6630294,4109,0.1733703464269638
1725465935.4195106,4115,0.17737998068332672
1725465951.3284173,4121,0.23119866847991943
1725465961.307863,4124,0.15074655413627625
1725466016.987503,4142,0.20928309857845306
1725466028.6038117,4146,0.1897915154695511
1725466050.6532845,4153,0.17786896228790283
1725466061.0998147,4156,0.18147245049476624
1725466092.796829,4167,0.19765809178352356
1725466121.9469857,4177,0.1494414061307907
1725466124.7854247,4178,0.16206128895282745
1725466133.2929587,4181,0.15582416951656342
1725466165.2509012,4192,0.1670701652765274
1725466203.7572854,4207,0.20948906242847443
1725466239.9147222,4221,0.17730845510959625
1725466255.6699986,4227,0.13775263726711273
1725466261.3194625,4229,0.2137058973312378
1725466264.178144,4230,0.12339096516370773
1725466279.8516335,4236,0.16368727385997772
1725466306.3747914,4246,0.270122230052948
1725466314.0260181,4249,0.16807428002357483
1725466322.5269902,4252,0.1669781655073166
1725466325.2199512,4253,0.16147439181804657
1725466335.8274934,4257,0.17503322660923004
1725466362.8881154,4267,0.15096773207187653
1725466396.796741,4280,0.18736600875854492
1725466399.592359,4281,0.2342563420534134
1725466445.5324538,4298,0.17698916792869568
1725466474.462854,4309,0.16594649851322174
1725466498.1006432,4318,0.13315509259700775
1725466511.3037443,4323,0.1768725961446762
1725466524.222507,4328,0.17280717194080353
1725466539.9592726,4334,0.15521270036697388
1725466564.7255175,4343,0.15583592653274536
1725466625.2866912,4351,0.17038096487522125
1725466656.6940663,4360,0.17630718648433685
1725466712.0536997,4376,0.23207253217697144
1725466723.2145495,4379,0.159356951713562
1725466780.1760085,4395,0.1854378879070282
1725466808.3859,4403,0.16594383120536804
1725466822.5827172,4407,0.1424444168806076
1725466833.634076,4410,0.1627994179725647
1725466843.9286976,4413,0.16441264748573303
1725466847.6881294,4414,0.1789264976978302
1725466875.6089592,4422,0.16897767782211304
1725466881.3905203,4424,0.15009211003780365
1725466912.8315291,4435,0.24963146448135376
1725466935.2042286,4443,0.15801621973514557
1725466968.5875037,4454,0.22618946433067322
1725466979.3817275,4458,0.19804370403289795
1725467003.7818317,4466,0.15699973702430725
1725467070.1191595,4489,0.16275078058242798
1725467088.3606884,4495,0.1543450653553009
1725467099.802606,4499,0.15463511645793915
1725467143.3157816,4514,0.17733584344387054
1725467160.2901108,4520,0.20417803525924683
1725467170.0623138,4523,0.27689704298973083
1725467175.6550577,4525,0.16833925247192383
1725467196.113659,4532,0.16389498114585876
1725467204.4623697,4535,0.17275533080101013
1725467218.523869,4539,0.18193717300891876
1725467231.7489946,4543,0.18455661833286285
1725467234.6268466,4544,0.20288588106632233
1725467244.3154917,4547,0.18720996379852295
1725467310.876273,4560,0.1614857017993927
1725467319.1805437,4562,0.16776643693447113
1725467326.9515345,4564,0.1763455718755722
1725467343.0065157,4568,0.16219155490398407
1725467366.3478868,4574,0.18937982618808746
1725467396.0656013,4582,0.15135298669338226
1725467442.6362271,4592,0.15339025855064392
