Episode 2162: lambda_i = 0, phi_i_L = 2.7999999999999994, phi_i_H = 5.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2166: lambda_i = 3, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2181: lambda_i = 3, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2204: lambda_i = 1, phi_i_L = 1.0999999999999992, phi_i_H = 4.399999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2207: lambda_i = 5, phi_i_L = 0.0, phi_i_H = 1.5000000000000002, Action: phi_i_L[3] decreased by 0.1
Episode 2209: lambda_i = 5, phi_i_L = 0.0, phi_i_H = 1.5000000000000002, Action: phi_i_L[3] decreased by 0.1
Episode 2212: lambda_i = 2, phi_i_L = 3.8000000000000016, phi_i_H = 6.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2234: lambda_i = 2, phi_i_L = 3.8000000000000016, phi_i_H = 6.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2275: lambda_i = 3, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2276: lambda_i = 4, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2278: lambda_i = 4, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2285: lambda_i = 0, phi_i_L = 2.7999999999999994, phi_i_H = 5.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2286: lambda_i = 5, phi_i_L = 0.0, phi_i_H = 1.5000000000000002, Action: phi_i_L[3] decreased by 0.1
Episode 2296: lambda_i = 5, phi_i_L = 0.0, phi_i_H = 1.5000000000000002, Action: phi_i_L[3] decreased by 0.1
Episode 2299: lambda_i = 1, phi_i_L = 1.0999999999999992, phi_i_H = 4.399999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2312: lambda_i = 1, phi_i_L = 1.0999999999999992, phi_i_H = 4.399999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2316: lambda_i = 0, phi_i_L = 2.7999999999999994, phi_i_H = 5.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2348: lambda_i = 3, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2372: lambda_i = 5, phi_i_L = 0.0, phi_i_H = 1.5000000000000002, Action: phi_i_L[3] decreased by 0.1
Episode 2375: lambda_i = 2, phi_i_L = 3.8000000000000016, phi_i_H = 6.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2381: lambda_i = 1, phi_i_L = 1.0999999999999992, phi_i_H = 4.399999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2388: lambda_i = 3, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2390: lambda_i = 4, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2391: lambda_i = 0, phi_i_L = 2.7999999999999994, phi_i_H = 5.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2392: lambda_i = 4, phi_i_L = 0.0, phi_i_H = 1.0999999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2420: lambda_i = 0, phi_i_L = 2.7999999999999994, phi_i_H = 5.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2422: lambda_i = 2, phi_i_L = 3.8000000000000016, phi_i_H = 6.4999999999999964, Action: phi_i_L[3] decreased by 0.1
Episode 2424: lambda_i = 1, phi_i_L = 1.0999999999999992, phi_i_H = 4.399999999999999, Action: phi_i_L[3] decreased by 0.1
Episode 2437: lambda_i = 5, phi_i_L = 0.0, phi_i_H = 1.5000000000000002, Action: phi_i_L[3] decreased by 0.1
