#{"t_start": 1726155755.3063045, "env_id": "CustomHopper-v0"}
r,l,t
1250.857358,390,275.976174
179.238712,83,276.073953
860.805431,260,276.391654
432.17002,164,276.582568
599.59876,195,276.818972
541.813753,172,277.078921
685.495818,211,277.34832
652.126805,190,277.610198
711.786706,229,277.922368
509.503038,167,278.151065
635.396294,198,280.129722
699.375418,219,280.368448
1251.814488,403,280.810829
1033.564532,363,281.334926
572.361911,185,281.604564
1109.232552,400,282.224936
616.939524,195,282.490125
859.019508,253,282.830896
650.299489,204,284.761851
976.97243,304,285.098974
958.560255,294,285.410653
605.80168,188,285.645312
649.71151,204,285.910424
655.34326,209,286.209478
1310.316947,500,286.925055
1221.894711,500,289.318529
1029.769758,328,289.677202
656.277335,203,289.945162
660.741879,210,290.245262
451.395185,151,290.452216
713.342463,222,290.740437
511.40964,158,290.963891
516.384136,162,291.187279
581.418607,177,291.415731
1016.288238,329,293.524487
424.301843,177,293.726044
707.038717,223,293.953876
992.919093,323,294.388417
678.057598,222,294.728396
781.042543,253,295.059305
613.098948,186,295.301168
1109.284743,500,297.645931
539.755661,179,297.852276
1009.437099,484,298.399382
394.640646,160,298.607158
455.21525,151,298.812947
1397.895105,500,299.464721
720.632951,238,299.831775
958.377321,305,301.912052
712.658926,236,302.20785
649.417073,296,302.580417
853.016997,340,303.007015
1107.655882,379,303.505307
920.158842,293,303.884092
794.671137,243,304.232665
709.015471,239,306.207007
1343.155299,500,306.780037
281.496241,126,306.919135
735.42824,225,307.229257
725.512013,236,307.5527
256.68564,108,307.694373
1411.799845,463,308.343052
1080.434119,350,308.781706
641.186745,189,310.777617
824.173242,246,311.081071
147.039398,78,311.186968
806.279935,258,311.485692
830.537881,257,311.820034
377.45272,142,312.007521
1298.601633,395,312.543835
637.168042,193,312.873366
295.588629,138,313.11018
456.369036,171,313.322633
985.953702,295,315.571261
1036.508133,323,315.950487
1005.824794,308,316.371546
266.922649,110,316.51312
708.524735,235,316.83314
1244.103841,382,317.33618
1305.047374,399,318.153377
819.641026,248,320.182458
703.300962,219,320.431459
652.679007,201,320.688378
1330.591865,414,321.270608
572.259372,201,321.530165
648.136484,191,321.782706
711.650391,219,322.087922
370.01643,156,322.290693
597.416261,207,322.538901
398.145503,158,324.557549
1024.861071,308,324.923052
546.113612,176,325.132207
350.903022,156,325.315052
680.771317,211,325.576463
624.29563,196,325.809149
986.989392,433,326.351287
765.200795,232,326.659584
661.418405,205,328.624772
1101.641618,348,329.075114
1213.185857,379,329.540978
1229.975226,386,330.057999
259.04953,132,330.228343
159.019011,76,330.323175
1229.709999,500,330.976416
619.56384,194,331.23279
638.382762,198,333.178518
1291.443452,422,333.663353
541.145865,177,333.907642
677.117576,210,334.18172
675.692679,208,334.475397
601.826822,179,334.707186
1240.649588,500,335.395484
610.225274,189,337.323552
668.801306,204,337.553962
640.191388,193,337.782769
529.94904,165,337.983815
609.047102,193,338.237397
647.880226,203,338.501976
570.922982,170,338.742908
597.981366,186,338.992445
1023.234787,328,339.423056
379.955539,162,339.612121
291.146709,133,339.811164
367.432566,161,341.706979
529.581794,199,341.929469
1005.869521,309,342.297247
476.777011,156,342.550768
630.919969,247,342.878237
698.014521,212,343.159428
629.684022,196,343.410191
371.011869,135,343.5931
579.261945,184,343.816297
665.060677,208,344.153001
819.19082,333,346.288514
605.731292,190,346.509123
663.782541,205,346.768896
908.581626,301,347.184235
551.104951,175,347.397819
575.395351,173,347.634353
661.43078,206,347.962931
1106.021124,500,348.597589
400.137691,135,350.506669
665.67309,204,350.754686
722.96242,227,351.043321
531.354322,173,351.28172
585.646464,178,351.510481
674.955328,211,351.787971
677.517748,209,352.062817
739.402597,234,352.359492
910.836953,281,352.676737
366.457285,134,352.842534
149.910141,77,352.925234
1527.214843,493,355.192438
507.868079,166,355.430044
712.68698,222,355.759772
802.903813,239,356.082308
986.905853,305,356.500846
128.419137,68,356.594656
530.10572,173,356.846219
626.352357,190,357.110651
734.804665,257,357.414702
374.030103,133,359.590276
987.206187,344,360.003563
603.643623,181,360.235415
634.978604,200,360.503665
573.632062,180,360.747151
506.001313,167,360.973788
670.75626,207,361.292675
126.520311,69,361.387967
638.700139,197,361.637844
151.950418,74,361.713878
603.061147,190,362.140067
1193.82057,364,364.412307
536.652,173,364.64222
701.575926,215,364.93647
694.673782,215,365.242294
605.997745,176,365.483117
603.043719,179,365.72531
756.412586,234,366.022557
1282.570862,411,366.552223
686.84725,213,368.426747
1056.647942,328,368.789785
665.913944,251,369.158297
327.239262,133,369.333187
969.396138,290,369.745958
674.474501,207,370.013001
572.529363,171,370.237841
681.651461,212,370.505171
709.485809,223,370.756597
988.531787,326,372.905538
553.462168,175,373.121989
593.246752,191,373.375738
425.425862,151,373.574701
528.301165,174,373.808565
1452.06973,493,374.507698
690.183396,214,374.803195
750.450552,225,375.065789
704.68808,224,375.338534
563.460903,168,377.338121
703.299586,216,377.589718
702.464194,220,377.886758
684.611081,210,378.186546
1370.962663,500,378.890117
580.484554,181,379.14253
1291.796424,500,379.843926
939.607236,286,381.854714
669.95084,210,382.097014
502.734403,155,382.3158
563.349987,172,382.556694
964.611362,309,382.925254
754.845435,239,383.258548
664.217307,209,383.534276
923.126501,295,383.87909
683.195118,208,384.111727
698.764828,214,386.091604
1392.08213,500,386.724402
607.227773,188,386.954143
649.513141,196,387.214374
1298.376942,500,387.849515
888.155797,272,388.142634
946.506745,300,390.003942
739.785868,233,390.30123
730.236918,231,390.615174
849.809673,264,390.955349
1029.48885,314,391.368471
955.174452,288,391.722217
711.547132,223,391.965769
705.689094,221,392.219992
516.960107,181,392.405308
627.731276,198,394.27414
834.186854,258,394.601209
240.493485,106,394.743085
917.009374,362,395.210004
855.278817,263,395.595924
697.32164,218,395.879482
691.962885,220,396.141769
692.082008,220,396.38445
781.211092,240,396.653028
1199.543183,500,398.883776
892.680479,286,399.225709
1276.403521,412,399.756695
1238.854639,403,400.336494
1044.939498,314,400.700175
651.467656,205,402.52979
1527.12611,500,403.101166
645.956954,204,403.351194
570.369929,191,403.628356
680.258818,218,403.914907
907.468254,264,404.228812
834.561771,254,404.513512
584.724598,189,404.721079
738.692783,231,406.644926
949.396458,287,406.997149
1269.680188,385,407.493163
662.696291,207,407.754462
668.214917,211,408.009177
1005.516099,305,408.389906
1366.372524,420,408.872074
951.469248,289,410.886037
573.244371,181,411.11951
669.650766,207,411.411985
831.948125,259,411.741207
1254.488784,405,412.258731
571.123725,180,412.495835
686.670836,216,412.730995
928.786276,282,413.035679
1113.57743,356,415.078165
642.236276,196,415.307953
836.152166,247,415.616977
669.652983,215,415.878855
553.055255,191,416.130495
1003.321624,305,416.510586
729.816101,227,416.815747
658.066045,204,417.043111
1123.338638,371,418.995503
281.882126,113,419.137128
554.294504,191,419.397847
233.559462,109,419.537419
1004.690081,301,419.913925
1224.328464,391,420.408726
661.486672,193,420.652041
248.741788,114,420.773573
230.986064,108,420.938855
780.291425,241,421.184514
714.083264,223,421.420703
1002.138589,331,423.469615
936.737085,284,423.805157
489.80192,165,424.024499
562.431214,186,424.261465
649.261299,201,424.525182
657.614611,204,424.791345
1018.254031,316,425.133106
1498.964449,463,427.369322
385.821063,138,427.542809
856.679505,271,427.879558
840.956199,264,428.199682
898.190154,266,428.505942
1258.950358,400,428.982765
1208.301264,367,429.365106
877.311819,269,429.658932
1362.671563,454,431.807808
539.942302,185,432.035935
705.14227,218,432.304619
871.573863,265,432.671548
510.24336,174,432.90271
1228.438386,407,433.323056
655.540584,208,433.558254
1253.224465,383,435.627527
1235.939303,377,436.077363
674.155998,212,436.343847
994.624288,309,436.738478
883.872326,267,437.049358
967.947094,308,437.388057
708.685412,228,437.640939
710.550892,221,439.531942
1388.952387,500,440.169046
805.866069,283,440.562592
601.585775,196,440.822959
1272.466309,393,441.275821
683.562912,220,441.510126
583.512627,189,441.709179
799.243053,249,443.64833
668.428863,207,443.893585
732.44577,234,444.174568
1435.509455,450,444.862247
684.87231,217,445.152303
681.917176,215,445.386213
757.502084,233,445.693515
633.913675,198,445.889782
696.156777,215,447.833349
1442.672924,477,448.467055
689.122451,223,448.711575
609.976424,195,448.949245
1233.960392,370,449.344791
1209.137543,364,449.722849
614.894134,198,449.915909
1542.74978,465,452.051234
1482.381769,472,452.705294
694.608129,210,452.980264
821.729698,246,453.291449
1072.794237,339,453.712508
1295.479656,457,454.206424
1017.462959,306,456.214024
1202.254638,379,456.711429
713.797789,222,456.989865
725.654971,228,457.279487
1418.138557,500,457.807361
1241.892217,391,458.195505
1385.094132,500,460.487915
1278.043804,413,461.163569
798.839949,247,461.733225
955.714925,290,462.101769
803.81983,278,462.388223
1083.371778,351,462.758723
714.752497,228,464.683489
759.734508,245,465.020056
656.471765,209,465.281703
687.077877,214,465.555107
673.503942,213,465.811544
1566.288777,469,466.310785
1340.785616,404,466.843564
1355.989616,423,469.085226
1270.950015,396,469.599311
1581.615402,498,470.178451
1447.712722,476,470.680956
1003.637524,316,471.041471
757.295265,240,473.06224
1334.656508,462,473.649246
1443.85635,454,474.208251
1133.736668,334,474.588155
921.926116,291,475.438198
868.591632,264,475.734663
659.65674,211,477.920918
800.069858,248,478.267184
828.394486,263,478.603696
707.69779,220,478.894449
702.945507,216,479.137942
687.817084,221,479.360204
736.41224,224,479.583894
1210.079077,399,480.032067
736.111371,229,481.941295
737.695954,230,482.284375
669.452779,206,482.603025
1347.655319,409,483.175325
1076.153715,329,483.526781
1010.268505,333,483.873177
980.098199,301,484.192275
1260.372529,394,486.380497
789.390087,249,486.689025
1019.353297,314,487.100048
1159.209627,344,487.484802
1395.245475,424,488.026573
1598.12055,500,490.209341
1166.158461,359,490.709294
1188.377566,388,491.215712
995.832083,302,491.578784
649.401483,207,491.827041
1149.850664,401,492.245385
949.781923,315,492.58387
706.061903,222,494.561502
714.692876,228,494.856889
777.561218,238,495.179631
646.726567,203,495.425264
962.621128,288,495.77504
713.68838,221,496.00868
918.244004,271,496.303178
981.856917,313,496.622019
1277.765906,385,498.761715
924.519298,287,499.133595
689.288586,216,499.405061
683.81147,213,499.67401
940.715096,288,499.999143
950.345235,303,500.369139
1094.647744,348,500.765452
757.027755,233,502.795804
1004.171152,311,503.364112
914.74627,277,503.753554
1494.37082,463,504.285207
915.588329,290,504.579786
848.905882,265,504.868099
1103.619481,351,507.520447
881.668996,275,507.922003
1441.198324,437,508.543648
574.401855,197,508.793604
1134.105083,347,509.252984
946.537093,291,509.549981
1250.281999,387,509.988117
871.267467,279,512.17046
845.022614,262,512.48838
618.141073,207,512.753779
763.544853,233,513.083605
967.77279,309,513.475547
1481.154165,453,513.978302
623.029794,196,514.243903
1290.328944,412,516.369054
1128.250185,337,516.829921
817.355,247,517.129551
488.984422,176,517.327675
658.157254,214,517.547412
1147.550366,394,517.961137
740.55976,228,518.254669
853.609087,259,520.312593
843.522746,260,520.641022
1001.280443,319,521.038666
703.38784,224,521.30052
1035.760236,319,521.705251
888.577682,270,522.013249
789.640605,249,522.286602
1559.043531,500,524.766558
762.777322,233,525.083734
1331.197277,410,525.612787
1067.650229,326,525.940927
1200.498324,369,526.330801
1053.706329,326,526.647167
1343.315415,414,528.857604
1520.239571,500,529.543621
1166.776522,354,530.008498
1158.836241,343,530.396055
1551.149722,500,530.934151
938.346087,336,533.003157
694.107985,221,533.302204
792.95978,237,533.595856
1437.410532,450,534.105006
990.856625,319,534.482385
1587.756653,493,535.029108
1380.774918,431,537.355402
1446.733726,500,538.01436
577.103631,230,538.252612
1479.778739,450,538.731784
975.7146,320,539.069743
1275.374711,500,541.512056
1335.204425,413,542.043209
1438.650549,500,542.599702
1410.103332,500,543.210488
745.224526,230,543.476372
1171.364893,426,545.902905
1287.175429,413,546.441079
1563.665002,500,546.940853
703.487284,219,547.170037
1501.239026,478,547.648512
281.248227,130,547.776602
1515.925957,500,550.262182
1505.411545,500,550.859203
1072.241105,355,551.3455
784.933525,241,551.638035
1389.989919,414,552.085994
629.679283,189,554.041451
1308.551211,500,554.706248
1435.711075,440,555.208971
1072.770762,340,555.592729
994.879227,306,555.985832
1048.774492,316,556.325432
1179.390567,370,558.819968
927.086427,282,559.237795
1281.713244,400,559.717555
1248.864128,375,560.120384
496.705503,177,560.309432
1250.724852,401,560.836804
1108.810893,329,563.31288
1560.208147,473,563.884577
933.824468,282,564.220177
980.034277,302,564.611427
1262.904687,398,565.093336
1150.22209,335,565.46289
918.669971,269,567.543632
1284.402624,394,568.01874
802.832014,244,568.268638
1579.011094,500,568.824306
799.515697,245,569.055192
916.934806,282,569.408216
608.437246,205,571.43457
1017.043598,306,571.834018
814.689164,249,572.141509
841.860492,261,572.531999
761.895745,270,572.808881
1022.518389,312,573.131055
1013.260791,323,573.465702
1346.613075,427,575.75377
758.29223,234,576.057074
871.027576,256,576.356221
691.011652,210,576.581498
726.585844,223,576.83089
1021.846201,311,577.193374
1126.97301,341,577.555587
1393.038775,411,579.777829
915.510841,272,580.128865
699.49414,214,580.393815
772.332522,232,580.644781
698.124782,219,580.878113
901.534845,263,581.168262
615.809648,194,581.388533
1062.606611,324,581.728595
680.365414,208,581.952019
931.980569,287,584.058468
843.943694,254,584.379311
683.847239,209,584.609079
1213.512399,366,585.081485
750.465789,242,585.361305
1243.780647,376,585.754648
759.609246,230,585.990279
959.144052,291,588.145427
632.541107,194,588.39833
798.46487,241,588.690321
960.163405,281,588.994571
737.180312,229,589.230658
984.953333,297,589.540542
773.357042,232,589.807268
1013.296167,303,590.183756
1133.955967,356,592.383802
1128.572465,347,592.89303
761.479049,234,593.274649
649.87432,199,593.641211
727.373789,247,593.927024
731.656701,222,594.179956
1344.113933,411,594.616376
1131.613415,358,597.011341
1634.32999,499,597.555934
1491.94109,500,598.105068
936.778777,293,598.388985
1274.251396,391,598.78892
1292.916535,395,601.066601
1266.259669,385,601.498981
1447.570695,436,601.952197
1052.033505,329,602.312843
1379.045019,474,602.814201
1589.859338,491,605.338327
698.366419,214,605.576253
983.157548,295,605.928735
1275.253477,401,606.358588
767.65221,233,606.607722
742.452651,226,606.852591
1072.717308,336,607.19278
733.98628,223,609.297179
672.487668,206,609.556467
943.509667,315,609.866682
1240.269935,388,610.348132
947.122841,314,610.695837
960.179672,277,611.034778
1049.216654,316,611.380495
625.50876,192,613.362933
885.966933,258,613.682393
976.816829,287,613.984339
1031.853246,305,614.312012
960.442629,290,614.614891
1108.685298,332,615.006004
675.411691,207,615.243736
1004.235553,310,617.431983
989.238064,300,617.78407
819.23169,242,618.059494
719.183669,219,618.282673
647.911899,199,618.500587
757.725849,227,618.781618
963.658759,291,619.103644
1023.24063,317,619.449064
953.988751,287,621.632778
1074.317837,323,621.984687
692.823579,213,622.231278
779.146068,231,622.47868
639.684919,201,622.685063
748.317661,226,622.917879
773.543151,232,623.17357
738.342046,229,623.434698
1136.224006,354,625.61752
727.165807,219,625.899489
706.845353,221,626.153866
599.459872,186,626.355386
1046.414284,314,626.731586
964.416299,281,627.042108
754.460629,231,627.280991
788.406879,241,627.544028
698.428626,212,627.761862
644.982025,200,629.860152
818.044723,241,630.197483
1426.653355,434,630.685059
1048.417105,343,631.052142
1065.321715,331,631.400184
788.319032,241,631.702486
1153.250799,336,633.825069
1267.058747,396,634.361646
1035.30137,315,634.686122
843.371087,251,634.949791
1307.591832,409,635.445923
830.078521,241,635.708723
1458.966528,432,638.061245
928.014414,311,638.541161
728.748568,224,638.758685
754.598532,231,639.008514
1029.768428,312,639.322576
1246.884528,381,639.745364
757.111516,230,639.98823
1001.13573,305,640.327617
1189.466064,360,642.591342
1036.708664,311,642.91607
1043.089306,315,643.251625
1035.105482,311,643.586663
1057.077655,322,643.930013
1237.283554,388,644.349462
1436.235805,432,646.717928
1452.54252,439,647.192384
970.890031,291,647.530737
1287.505424,395,647.946537
950.17033,280,648.259922
814.022019,241,648.510999
1003.127688,303,650.762433
840.217416,251,651.057845
1428.304929,427,651.526499
971.969903,351,651.945917
1280.029634,414,652.441553
1412.618157,500,654.747786
498.973847,194,655.004589
623.342606,193,655.260217
1161.772979,366,655.656263
1385.552559,416,656.129913
946.485707,278,656.429735
1262.293062,382,656.826471
1284.205157,399,659.619802
1043.33334,314,659.939657
1194.608683,354,660.389184
564.635896,221,660.625349
1094.184751,316,660.958845
1394.065688,414,661.408834
1185.57655,342,663.798483
1382.350286,409,664.245436
1465.779716,419,664.670002
1437.632683,500,665.176893
1178.456319,345,665.623723
431.538394,149,667.547665
1047.993535,314,667.929569
705.500164,216,668.207247
1228.894281,361,668.605619
956.511609,281,668.93049
1103.979166,327,669.268496
1044.314196,313,669.600307
630.897107,194,669.806939
703.745832,215,672.089829
1128.546762,334,672.478262
966.502071,278,672.807955
91.904358,52,672.874449
702.684362,218,673.113359
1248.669494,366,673.717375
950.07204,278,674.126409
851.337001,246,674.473104
1051.999688,326,676.631703
856.760923,249,676.874818
917.035542,276,677.170427
1228.09752,364,677.571969
609.705694,189,677.845411
811.758532,239,678.112925
1219.984293,366,678.570671
1526.780527,500,680.902214
1463.485818,445,681.402151
855.575901,253,681.664175
1179.404022,361,682.058613
1024.766859,304,682.365633
1518.476841,500,684.736049
823.023871,243,684.998534
650.059154,199,685.20943
1154.586166,345,685.607646
1521.097027,500,686.142677
1434.011281,423,686.631809
888.906485,254,688.708317
1174.027028,340,689.149916
874.845117,258,689.429544
795.784958,235,689.701652
1202.525087,365,690.095457
1392.361938,412,690.557189
981.655324,296,690.879026
1215.838537,367,693.219343
1188.092703,348,693.655508
1207.424636,350,694.07425
952.049031,277,694.387709
604.556946,186,694.69487
837.054098,245,695.075461
848.200454,249,695.323312
1277.286239,393,698.32864
787.130225,233,698.575185
1181.651832,354,698.962235
1166.897586,343,699.398236
1019.447814,306,699.74665
984.367937,302,700.068193
391.498761,148,700.226281
1181.194571,385,702.592523
1382.881441,420,703.056859
1479.241586,500,703.730344
1262.391625,386,704.355554
1449.830967,437,706.657703
1525.251554,500,707.222509
1388.612025,500,707.73616
722.452569,251,707.995689
1382.812206,500,708.540964
1218.677952,365,710.821904
1500.54563,500,711.385823
1358.691772,500,711.919168
1437.444497,432,712.458183
773.64399,273,712.748349
1451.329141,500,715.107253
1435.129258,449,715.586805
1321.935075,500,716.154184
920.129553,270,716.439751
1612.999555,500,716.962117
1483.818963,449,719.249888
965.196509,287,719.546942
1336.806822,467,720.079862
1444.861189,500,720.611045
1574.29989,500,723.026089
664.890296,200,723.257683
1509.417798,500,723.787166
237.824903,103,723.906403
1482.321173,443,724.37515
1513.092741,500,724.916297
920.607181,270,727.113748
974.969164,297,727.430124
1550.833514,500,728.034442
1600.007677,500,728.56003
1531.119429,451,729.050691
1568.896111,500,731.468498
1276.756944,454,731.964863
1386.519495,500,732.482481
1160.090409,336,732.836678
1465.205294,445,733.365778
982.630102,296,735.502176
931.738392,274,735.879841
1357.606472,500,736.417144
1457.634276,449,736.898391
1625.745438,500,737.446074
1450.778805,432,739.942913
1299.115328,391,740.363129
1312.109118,407,740.837956
1501.927593,465,741.368125
711.396527,219,741.612641
1627.475271,500,743.926014
1333.878448,398,744.332231
1402.392024,500,744.859778
944.218238,283,745.157591
1298.465755,384,745.588039
804.009816,237,747.709775
1604.127453,500,748.273847
1471.30443,465,748.802049
1203.491158,376,749.187386
1198.137654,367,749.587499
1486.006067,500,752.102156
1234.68493,369,752.491461
800.036561,239,752.720625
1131.943238,338,753.063017
1397.159655,500,753.576373
1519.447474,454,756.022951
773.115817,233,756.358403
1465.604618,500,756.88994
1532.243409,500,757.375091
1603.249547,500,757.875119
958.891019,289,760.029722
814.602729,244,760.297818
1528.903826,500,760.827074
878.513401,263,761.137653
1500.842471,462,761.716909
771.613841,241,761.975264
1584.00773,500,764.330494
1544.082827,500,764.876981
822.026057,250,765.134641
847.650542,251,765.392161
815.272815,245,765.648077
905.585663,262,765.922021
1063.218511,311,766.309371
1456.949583,426,768.592914
1558.8565,500,769.17364
1570.640042,500,769.690441
1470.148344,500,770.217238
1399.444775,500,772.760718
1557.145838,500,773.295985
945.649729,290,773.596393
914.371064,267,773.89002
966.903631,285,774.202454
1487.753651,500,777.121372
1414.847297,500,777.640858
1379.558904,500,778.158828
1525.146806,500,778.647175
1527.169023,500,781.133114
1303.771837,392,781.630003
771.105839,234,781.912921
1602.062803,500,782.475114
1017.751111,319,782.810628
942.652395,289,783.095934
1551.427011,468,785.353859
964.231021,289,785.670105
1462.084568,500,786.287642
1724.652542,499,786.842933
753.385153,231,787.145104
1227.60863,359,789.416316
1546.531336,500,789.988316
1590.052202,500,790.526916
1429.848271,430,790.956083
986.057187,298,791.310941
814.412902,248,793.413985
1626.547482,500,793.967775
898.629858,267,794.256069
1338.110409,402,794.676393
1445.063001,436,795.188785
972.992403,285,795.491005
809.531385,244,797.666136
1109.773047,321,798.015022
955.449487,284,798.301443
1431.264234,500,798.855211
1542.129069,500,799.364612
1033.400083,306,799.706682
857.581446,253,802.01808
1501.587035,500,802.61815
1458.025123,430,803.080335
1250.714954,378,803.559953
722.112571,224,803.777075
1229.806027,370,806.814403
1498.497335,500,807.385674
700.519212,217,807.649725
921.047932,271,807.931378
904.039847,267,808.223805
730.340746,228,808.460454
707.526041,215,808.671427
750.785789,230,808.909425
1523.827084,465,811.221171
1363.098524,404,811.764394
1228.502781,359,812.193858
954.080797,281,812.478715
1465.817878,500,813.052886
1633.362572,500,815.302943
892.0148,264,815.571105
817.323522,245,815.833419
820.396341,248,816.094948
1366.859328,403,816.556332
1599.075949,500,818.941204
1492.051062,500,819.481943
812.743915,239,819.717736
931.608503,272,820.009271
864.247287,259,820.291899
837.386066,247,820.588463
1531.192158,451,821.102914
929.887262,279,823.488318
1471.717275,500,824.016054
1486.374907,500,824.530311
844.213475,250,824.798185
1217.286515,359,825.143484
1532.993233,446,827.582058
902.103735,262,827.856841
943.717152,281,828.209056
831.521255,248,828.478035
1628.939989,478,828.985587
724.853466,223,829.205309
933.682617,274,829.503596
1147.547131,340,831.795544
1494.352515,500,832.336761
830.046349,250,832.702874
955.106972,285,833.001821
898.056912,265,833.32762
1421.280716,422,834.143802
759.596037,227,838.861644
1245.199687,372,839.831983
1564.412668,500,840.778751
1675.624386,500,841.475545
1569.18745,500,844.790359
768.750144,231,845.040031
1364.531753,404,845.840285
1552.375891,500,847.059773
866.357916,256,847.607663
1259.013234,378,848.491379
1530.619388,466,852.114075
1543.003145,470,852.77333
830.116733,248,853.08966
889.938729,262,853.488171
940.181838,283,853.798007
1547.259278,500,854.420966
690.779363,214,856.825363
1007.326272,295,857.125656
827.315352,248,857.406642
946.07729,285,857.784799
1305.396599,391,858.305356
1627.143331,500,858.817316
919.46639,269,860.925659
1706.048061,500,861.437983
1131.816923,332,861.794817
1616.848363,500,862.365007
1439.888661,500,862.921568
965.52583,292,865.308241
939.171338,277,865.593263
1102.931354,321,865.936682
871.378934,255,866.212812
1486.243137,438,866.668366
849.261678,250,866.931301
820.48996,247,867.265681
1522.886197,500,869.599738
1652.184264,500,870.171594
1506.394687,500,870.721688
1214.343484,355,871.084157
850.442835,251,871.37862
795.433864,236,873.959332
800.108159,239,874.217369
1580.350631,500,874.775409
762.601067,231,875.009493
849.439695,257,875.284408
750.819539,224,875.528515
707.571877,219,875.787822
1132.198948,326,877.997728
659.854471,195,878.207293
866.864689,255,878.47049
954.836377,284,878.769455
1682.458178,500,879.2976
880.434401,260,879.558781
810.447564,241,879.845165
966.345102,291,881.984757
1171.638386,342,882.362019
1504.369303,452,882.874464
805.055513,239,883.125399
899.129529,264,883.399619
1598.172833,500,883.985796
908.385271,268,886.149261
1255.899797,383,886.573932
803.698985,241,886.831179
1417.340544,425,887.30013
1087.809228,320,887.642143
910.724255,268,887.962312
903.298453,266,888.305274
957.39893,286,890.482801
1176.267833,351,890.859264
1184.833159,347,891.247145
810.9816,242,891.514197
890.662669,261,891.787993
1085.423637,317,892.143855
1360.581305,402,894.437485
1502.71056,449,894.931467
1452.707418,426,895.419858
884.891407,259,895.712474
1521.478665,500,896.253092
1589.123001,500,898.719729
964.346912,285,899.062002
1486.841747,435,899.539702
959.181084,283,899.831412
913.06112,273,900.095257
1372.62734,402,900.642261
1423.424011,413,902.883628
1569.350074,500,903.400644
1519.417972,500,903.933964
871.538356,254,904.196247
1494.665271,500,904.791309
1423.655198,491,907.240473
903.161349,264,907.499059
1616.24302,500,908.040573
1486.248724,500,908.592314
894.955762,258,908.975646
1555.911227,500,911.373737
1245.475103,369,911.765147
1445.897478,500,912.27131
1448.438631,500,912.842297
842.402877,251,914.871489
1392.296337,428,915.318677
1550.18546,500,915.913327
1450.413818,500,916.468084
1442.864768,429,916.996648
946.133208,288,919.099724
926.716423,273,919.374549
1547.905105,500,919.872439
623.348325,203,920.108814
951.343913,282,920.417432
878.381845,260,920.78332
858.233852,253,921.094592
841.97997,249,923.194042
1603.486892,500,923.796012
1240.248006,370,924.200553
934.472563,273,924.59092
1464.914371,500,925.286373
1235.197188,371,927.912252
1537.344874,500,928.489362
909.461919,267,928.931504
974.842669,294,929.28871
1215.090694,352,930.13613
912.099806,281,930.79686
1388.760001,407,934.076196
840.008285,244,934.364599
982.740864,297,934.773327
1240.012844,369,935.179282
953.266922,288,935.498589
1488.243156,500,936.155056
1559.494229,500,938.650259
1637.154251,480,939.155059
1695.532318,500,939.749801
1543.56235,500,940.435525
1213.259504,357,943.088299
1234.072967,364,943.540665
953.406703,284,943.906759
817.421169,240,944.179107
943.308483,280,944.468592
884.866159,261,944.875113
1485.853983,442,945.601051
1503.557877,500,948.134325
1020.518979,309,948.520188
1236.874767,366,948.99239
1533.348003,500,949.631458
1577.461901,500,950.476092
882.936461,258,952.777473
1499.288028,500,953.327888
1249.814296,371,953.727556
868.627323,252,954.101275
889.89241,263,954.483907
1466.354026,431,957.208597
973.775076,296,957.510612
1594.467733,500,958.08986
857.123551,254,958.346003
898.617963,264,958.648216
1633.524923,500,959.322731
1620.442422,500,961.858217
1095.441561,317,962.181893
1558.382964,500,962.687
1602.415817,500,963.369416
1517.733282,500,966.199102
1503.289959,500,966.865939
1556.015239,500,967.472564
1198.876165,353,967.919247
920.152022,269,968.249002
1528.585102,500,970.84208
1425.629533,500,971.400652
1551.972778,500,971.983789
1491.927109,500,972.659682
1502.799253,500,975.195263
1538.251204,500,975.934891
1540.596451,500,976.511288
1130.126535,327,976.951778
935.201775,278,977.346139
1557.933387,500,979.651102
1587.162233,500,980.518485
1473.157908,453,981.093524
1584.451374,500,981.757979
1586.375172,500,984.051479
1534.063213,500,984.621681
1222.17255,362,985.146548
944.514595,281,985.483143
876.650566,260,985.815717
622.479792,197,986.059806
1210.958508,362,986.512735
1697.974728,495,988.883209
1583.066402,500,989.434971
1618.648187,500,990.067109
1710.243692,500,990.703292
1540.195837,500,993.020607
1636.561932,500,993.559381
1631.306436,500,994.187291
1232.813163,376,994.65714
1546.661608,500,997.05742
1496.647834,445,997.57263
1620.719355,500,998.186597
1567.566408,500,998.854607
1511.181499,500,1001.39377
1114.568146,323,1001.899476
1384.685161,401,1002.343864
946.337221,283,1002.727073
1531.956176,500,1003.376589
1649.767526,484,1005.69281
1557.85046,500,1006.31293
1544.378164,500,1006.950335
1509.586883,500,1007.583447
1550.273001,500,1009.809456
1598.126443,500,1010.41271
1609.699136,500,1011.125435
1566.127079,500,1011.80195
1604.988444,500,1012.386482
1122.500222,347,1014.489117
1578.361411,500,1015.04168
918.647262,280,1015.427405
916.39065,268,1015.786633
1423.885582,429,1016.327867
1545.698631,500,1018.686559
1652.807853,500,1019.215089
1595.03008,500,1019.83919
1506.18567,500,1020.497732
1574.575587,500,1022.913274
1164.846598,340,1023.262748
957.48925,289,1023.602015
1495.713991,500,1024.187826
1535.766771,500,1024.792983
1544.051624,500,1027.042959
1571.743759,500,1027.804321
1544.007581,500,1028.458086
1577.259449,500,1029.08971
